Date,Ticker,Sector,Open,Close,Prob
2025-02-27,ABAT,Industrials,1.0399999618530273,0.9929999709129333,0.9101516463103175
2025-03-10,ABAT,Industrials,1.0299999713897705,0.9380000233650208,0.7760687619649733
2025-03-12,ABAT,Industrials,1.0199999809265137,0.996999979019165,0.7667195047299405
2025-03-25,ABAT,Industrials,1.0299999713897705,1.059999942779541,0.5221167047736062
2025-04-08,ABAT,Industrials,1.0,0.9240000247955322,0.9574647180478013
2025-04-14,ABAT,Industrials,1.0299999713897705,1.0199999809265137,0.6819594795295558
2025-04-17,ABAT,Industrials,1.100000023841858,1.1699999570846558,0.7745573431460594
2025-04-21,ABAT,Industrials,1.190000057220459,1.1299999952316284,0.6826265727621423
2025-04-22,ABAT,Industrials,1.149999976158142,1.0700000524520874,0.5034196913233764
2025-04-23,ABAT,Industrials,1.1200000047683716,1.1100000143051147,0.7095392706440998
2025-05-12,ABAT,Industrials,1.409999966621399,1.340000033378601,0.8260910915167774
2025-05-20,ABAT,Industrials,1.440000057220459,1.3899999856948853,0.7248522374348474
2025-05-29,ABAT,Industrials,1.3899999856948853,1.340000033378601,0.8576950811219121
2025-06-03,ABAT,Industrials,1.399999976158142,1.4800000190734863,0.5014008528804698
2025-06-05,ABAT,Industrials,1.5399999618530273,1.4500000476837158,0.5281727130153577
2025-06-09,ABAT,Industrials,1.4800000190734863,1.4500000476837158,0.5221498915803984
2025-06-20,ABAT,Industrials,1.3600000143051147,1.2699999809265137,0.6460524395055866
2025-06-25,ABAT,Industrials,1.2599999904632568,1.2799999713897705,0.5143652917893026
2025-06-30,ABAT,Industrials,1.5490000247955322,1.6200000047683716,0.5209867686993525
2025-07-07,ABAT,Industrials,1.8799999952316284,1.8799999952316284,0.7501197042480419
2025-07-08,ABAT,Industrials,1.8899999856948853,1.9700000286102295,0.5938517881161101
2025-07-09,ABAT,Industrials,2.0,1.7999999523162842,0.6130829057741567
2025-07-18,ABAT,Industrials,2.4800000190734863,2.4000000953674316,0.7009321941887311
2025-07-21,ABAT,Industrials,2.690000057220459,2.559999942779541,0.6121288380677347
2025-07-25,ABAT,Industrials,3.744999885559082,3.1549999713897705,0.716573791516377
2025-08-04,ABAT,Industrials,2.380000114440918,2.2899999618530273,0.678160311414297
2025-08-07,ABAT,Industrials,2.190000057220459,2.0799999237060547,0.5571104404499104
2025-08-11,ABAT,Industrials,2.2799999713897705,2.25,0.7057961412277185
2025-08-13,ABAT,Industrials,2.4000000953674316,2.4700000286102295,0.5348402675168952
2025-09-05,ABAT,Industrials,2.5399999618530273,2.4000000953674316,0.5990412931146566
2025-09-08,ABAT,Industrials,2.450000047683716,2.380000114440918,0.5142014112648061
2025-09-26,ABAT,Industrials,4.460000038146973,4.380000114440918,0.6206236439925341
2025-09-30,ABAT,Industrials,5.25,4.860000133514404,0.74977635602661
2025-10-02,ABAT,Industrials,5.25,5.010000228881836,0.5946315707501021
2025-10-10,ABAT,Industrials,6.400000095367432,6.75,0.6297033581923642
2025-10-15,ABAT,Industrials,11.414999961853027,8.949999809265137,0.717891731294094
2025-10-20,ABAT,Industrials,6.014999866485596,6.71999979019165,0.6565220558873063
2025-11-10,ABAT,Industrials,4.645999908447266,4.28000020980835,0.6521900418739248
2025-11-12,ABAT,Industrials,4.119999885559082,4.349999904632568,0.5004164530593537
2025-11-19,ABAT,Industrials,3.799999952316284,4.019999980926514,0.6089400718411486
2025-11-20,ABAT,Industrials,4.150000095367432,3.509999990463257,0.8956688846095924
2025-11-21,ABAT,Industrials,3.5399999618530273,3.369999885559082,0.7829101883321519
2025-11-26,ABAT,Industrials,3.619999885559082,3.5799999237060547,0.5015932315640279
2025-12-15,ABAT,Industrials,4.139999866485596,3.930000066757202,0.6804704919004188
2025-12-18,ABAT,Industrials,3.75,3.7699999809265137,0.5122923682197296
2025-12-26,ABAT,Industrials,4.03000020980835,3.819999933242798,0.5231507330664981
2025-12-30,ABAT,Industrials,3.5299999713897705,3.359999895095825,0.5811890276519798
2026-01-02,ABAT,Industrials,3.4200000762939453,3.700000047683716,0.5277882379849361
2026-01-05,ABAT,Industrials,3.869999885559082,4.659999847412109,0.5885572128618648
2026-01-14,ABAT,Industrials,5.25,5.309999942779541,0.7368707341547857
2024-01-18,ABNB,Consumer Cyclical,137.0,137.0399932861328,0.6457892339549804
2024-01-24,ABNB,Consumer Cyclical,143.80999755859375,141.19000244140625,0.800784992580695
2024-01-25,ABNB,Consumer Cyclical,143.1999969482422,142.11000061035156,0.6092741614183235
2024-02-22,ABNB,Consumer Cyclical,151.02000427246094,155.25999450683594,0.5396479245698362
2024-03-14,ABNB,Consumer Cyclical,165.74000549316406,166.44000244140625,0.5038411231613328
2024-03-21,ABNB,Consumer Cyclical,165.80999755859375,168.17999267578125,0.7129846950331296
2024-04-04,ABNB,Consumer Cyclical,161.22000122070312,158.83999633789062,0.5503956659368425
2024-04-09,ABNB,Consumer Cyclical,161.5500030517578,162.66000366210938,0.5144003246802965
2024-04-15,ABNB,Consumer Cyclical,161.80999755859375,155.60000610351562,0.5237595239558912
2024-04-17,ABNB,Consumer Cyclical,158.4499969482422,158.3699951171875,0.5416593634346644
2024-04-18,ABNB,Consumer Cyclical,159.60000610351562,160.10000610351562,0.7176094830242884
2024-05-03,ABNB,Consumer Cyclical,161.80999755859375,159.7100067138672,0.5501063010287333
2024-05-15,ABNB,Consumer Cyclical,147.57000732421875,145.8000030517578,0.6079780413699898
2024-05-28,ABNB,Consumer Cyclical,146.0,147.00999450683594,0.5561015241714332
2024-06-12,ABNB,Consumer Cyclical,149.99000549316406,149.32000732421875,0.6484535498515361
2024-07-09,ABNB,Consumer Cyclical,152.9199981689453,152.4499969482422,0.6888923421770793
2024-07-16,ABNB,Consumer Cyclical,148.47000122070312,151.25999450683594,0.5041356835741643
2024-07-26,ABNB,Consumer Cyclical,141.89999389648438,140.10000610351562,0.6342770435782359
2024-07-29,ABNB,Consumer Cyclical,141.24000549316406,140.2899932861328,0.6413156748575926
2024-08-14,ABNB,Consumer Cyclical,117.72000122070312,116.23999786376953,0.6031002674314162
2024-09-10,ABNB,Consumer Cyclical,117.01000213623047,115.12000274658203,0.6588695995912918
2024-09-19,ABNB,Consumer Cyclical,127.93000030517578,128.75,0.5655507184444387
2024-09-26,ABNB,Consumer Cyclical,132.70599365234375,129.25,0.7160081452515189
2024-10-24,ABNB,Consumer Cyclical,133.5500030517578,132.75,0.5148841925724356
2024-10-31,ABNB,Consumer Cyclical,137.6999969482422,134.7899932861328,0.5615176112991047
2024-11-06,ABNB,Consumer Cyclical,141.97999572753906,140.91000366210938,0.5659961159752148
2024-12-19,ABNB,Consumer Cyclical,129.1300048828125,129.35000610351562,0.6728028546152576
2025-01-06,ABNB,Consumer Cyclical,137.0,135.1999969482422,0.501270382312615
2025-02-24,ABNB,Consumer Cyclical,147.0,144.82000732421875,0.6159948088590982
2025-02-26,ABNB,Consumer Cyclical,143.16000366210938,144.02999877929688,0.5926386384177761
2025-03-03,ABNB,Consumer Cyclical,140.33999633789062,140.97999572753906,0.6182865556237442
2025-03-12,ABNB,Consumer Cyclical,127.0,126.55000305175781,0.7540086223860938
2025-04-08,ABNB,Consumer Cyclical,110.73999786376953,105.69000244140625,0.8524005504992855
2025-04-14,ABNB,Consumer Cyclical,117.30000305175781,113.22000122070312,0.6174169848588351
2025-04-15,ABNB,Consumer Cyclical,114.2249984741211,114.63999938964844,0.5007993150248073
2025-04-17,ABNB,Consumer Cyclical,113.75,112.69999694824219,0.7341572630477137
2025-04-23,ABNB,Consumer Cyclical,119.69999694824219,118.27999877929688,0.6846811947094804
2025-05-08,ABNB,Consumer Cyclical,124.625,126.38999938964844,0.5067901032515234
2025-05-12,ABNB,Consumer Cyclical,133.16000366210938,134.2100067138672,0.7531610169893955
2025-05-29,ABNB,Consumer Cyclical,130.0,128.36000061035156,0.7891243520265733
2025-06-06,ABNB,Consumer Cyclical,139.17999267578125,140.63999938964844,0.5088920686599854
2025-06-09,ABNB,Consumer Cyclical,141.47000122070312,139.00999450683594,0.5266023685633371
2025-08-06,ABNB,Consumer Cyclical,130.6750030517578,130.5,0.5692420936358743
2025-08-22,ABNB,Consumer Cyclical,127.16999816894531,129.9199981689453,0.6133268346811476
2025-09-29,ABNB,Consumer Cyclical,124.44000244140625,122.91999816894531,0.608822314075787
2025-11-07,ABNB,Consumer Cyclical,125.49500274658203,120.87999725341797,0.6257051369534581
2025-11-10,ABNB,Consumer Cyclical,121.94000244140625,120.19999694824219,0.5857632715074907
2025-11-21,ABNB,Consumer Cyclical,112.16999816894531,114.26000213623047,0.7184074507721017
2025-12-15,ABNB,Consumer Cyclical,129.2899932861328,131.80999755859375,0.6095419263275298
2025-12-17,ABNB,Consumer Cyclical,133.9600067138672,133.77999877929688,0.5094584569519932
2025-12-22,ABNB,Consumer Cyclical,136.08999633789062,136.9499969482422,0.560653772530337
2024-01-18,ACHR,Industrials,5.21999979019165,5.019999980926514,0.6224204279761106
2024-01-22,ACHR,Industrials,5.449999809265137,5.309999942779541,0.6953650494461637
2024-01-23,ACHR,Industrials,5.489999771118164,5.420000076293945,0.507113746918275
2024-01-24,ACHR,Industrials,5.550000190734863,5.010000228881836,0.8386185301889235
2024-01-25,ACHR,Industrials,5.050000190734863,4.980000019073486,0.7120995047237804
2024-01-26,ACHR,Industrials,5.019999980926514,4.900000095367432,0.5873554857715856
2024-02-06,ACHR,Industrials,4.699999809265137,5.059999942779541,0.5053820567636742
2024-02-09,ACHR,Industrials,5.25,5.400000095367432,0.5055238739359068
2024-02-15,ACHR,Industrials,5.539999961853027,5.449999809265137,0.5039250930249156
2024-02-22,ACHR,Industrials,5.170000076293945,4.869999885559082,0.5845080868854595
2024-02-29,ACHR,Industrials,4.800000190734863,4.829999923706055,0.5454026461899376
2024-03-04,ACHR,Industrials,4.579999923706055,4.480000019073486,0.6089660028797822
2024-03-06,ACHR,Industrials,4.269999980926514,4.25,0.5189571054013019
2024-03-07,ACHR,Industrials,4.320000171661377,4.289999961853027,0.5048909124093197
2024-03-08,ACHR,Industrials,4.340000152587891,4.579999923706055,0.5070526040869101
2024-03-18,ACHR,Industrials,5.050000190734863,4.869999885559082,0.5015770869308761
2024-03-21,ACHR,Industrials,5.099999904632568,5.110000133514404,0.8143489749319498
2024-03-25,ACHR,Industrials,4.949999809265137,4.949999809265137,0.582803965197129
2024-03-26,ACHR,Industrials,4.980000019073486,4.789999961853027,0.5293834620409514
2024-03-27,ACHR,Industrials,4.840000152587891,4.739999771118164,0.5133938835511896
2024-04-04,ACHR,Industrials,4.5,4.300000190734863,0.539883250143638
2024-04-11,ACHR,Industrials,4.199999809265137,4.190000057220459,0.598287307696808
2024-04-15,ACHR,Industrials,4.059999942779541,3.890000104904175,0.5484721069202273
2024-04-17,ACHR,Industrials,3.9100000858306885,3.7799999713897705,0.58831027984972
2024-04-18,ACHR,Industrials,3.799999952316284,3.7799999713897705,0.7748011487227443
2024-04-24,ACHR,Industrials,4.050000190734863,3.9700000286102295,0.5548962836350954
2024-04-25,ACHR,Industrials,4.010000228881836,3.9800000190734863,0.550104458933583
2024-04-29,ACHR,Industrials,4.059999942779541,4.070000171661377,0.6613659846014442
2024-05-10,ACHR,Industrials,3.880000114440918,3.6500000953674316,0.5936670668385684
2024-05-13,ACHR,Industrials,3.740000009536743,3.75,0.5686181516095267
2024-05-15,ACHR,Industrials,4.059999942779541,3.890000104904175,0.5447928832978117
2024-05-22,ACHR,Industrials,3.5,3.4200000762939453,0.7855434370657955
2024-05-31,ACHR,Industrials,3.240000009536743,3.2699999809265137,0.5138419637553002
2024-06-03,ACHR,Industrials,3.3499999046325684,3.299999952316284,0.5368152115790397
2024-06-05,ACHR,Industrials,3.4000000953674316,3.450000047683716,0.5000161906120391
2024-06-06,ACHR,Industrials,3.6600000858306885,3.430000066757202,0.6818088169148953
2024-06-12,ACHR,Industrials,3.430000066757202,3.359999895095825,0.7088599558601976
2024-06-13,ACHR,Industrials,3.4100000858306885,3.2699999809265137,0.5250933601999572
2024-06-20,ACHR,Industrials,3.0999999046325684,3.119999885559082,0.7389957477262515
2024-06-21,ACHR,Industrials,3.1500000953674316,3.6600000858306885,0.5225767926062375
2024-06-24,ACHR,Industrials,3.680000066757202,3.740000009536743,0.5571436408655246
2024-06-25,ACHR,Industrials,3.759999990463257,3.6600000858306885,0.5640893355480966
2024-07-02,ACHR,Industrials,3.490000009536743,3.7200000286102295,0.5726881488442129
2024-07-05,ACHR,Industrials,4.760000228881836,4.400000095367432,0.6297600504742554
2024-07-08,ACHR,Industrials,4.610000133514404,4.480000019073486,0.6095070238522114
2024-07-11,ACHR,Industrials,4.46999979019165,4.570000171661377,0.7586822582532432
2024-07-15,ACHR,Industrials,5.320000171661377,5.050000190734863,0.5977056740491407
2024-07-18,ACHR,Industrials,5.110000133514404,4.829999923706055,0.5457767186902529
2024-07-22,ACHR,Industrials,4.679999828338623,4.599999904632568,0.5665216271081757
2024-07-26,ACHR,Industrials,4.5,4.690000057220459,0.5746741998772944
2024-07-29,ACHR,Industrials,4.769999980926514,4.460000038146973,0.6013422602838843
2024-08-06,ACHR,Industrials,4.079999923706055,3.9200000762939453,0.6261331226677065
2024-08-07,ACHR,Industrials,4.0,3.8399999141693115,0.76271665074994
2024-08-12,ACHR,Industrials,3.680000066757202,3.549999952316284,0.5270556642825035
2024-08-22,ACHR,Industrials,3.8499999046325684,3.680000066757202,0.5378516757123832
2024-08-26,ACHR,Industrials,3.8399999141693115,3.930000066757202,0.5138651201926786
2024-08-29,ACHR,Industrials,3.609999895095825,3.5399999618530273,0.5956493236250542
2024-08-30,ACHR,Industrials,3.5999999046325684,3.4000000953674316,0.7425583692484921
2024-09-03,ACHR,Industrials,3.430000066757202,3.380000114440918,0.6887564210918099
2024-09-17,ACHR,Industrials,3.140000104904175,3.130000114440918,0.5565203096716158
2024-09-19,ACHR,Industrials,3.1600000858306885,3.049999952316284,0.7270485813360724
2024-09-23,ACHR,Industrials,3.0799999237060547,3.0399999618530273,0.5088338834204765
2024-09-26,ACHR,Industrials,2.9600000381469727,2.9200000762939453,0.7471094953209392
2024-09-27,ACHR,Industrials,2.990000009536743,3.069999933242798,0.54690715749009
2024-10-01,ACHR,Industrials,3.049999952316284,2.9700000286102295,0.6872141861389209
2024-10-02,ACHR,Industrials,3.075000047683716,3.200000047683716,0.6213450473414454
2024-10-23,ACHR,Industrials,3.390000104904175,3.119999885559082,0.6417288116237929
2024-10-24,ACHR,Industrials,3.1500000953674316,3.0899999141693115,0.6083601402880905
2024-10-30,ACHR,Industrials,3.4100000858306885,3.2799999713897705,0.5905897019139595
2024-11-01,ACHR,Industrials,3.2300000190734863,3.2799999713897705,0.6129718545149591
2024-11-13,ACHR,Industrials,4.769999980926514,4.28000020980835,0.7859270284835463
2024-11-22,ACHR,Industrials,6.079999923706055,6.039999961853027,0.5498367217398096
2024-11-27,ACHR,Industrials,7.510000228881836,8.079999923706055,0.5228586700827693
2024-12-02,ACHR,Industrials,9.6899995803833,7.300000190734863,0.7875617502617573
2024-12-18,ACHR,Industrials,9.279999732971191,8.949999809265137,0.7776695146946637
2024-12-19,ACHR,Industrials,9.140000343322754,8.420000076293945,0.7413029152735817
2024-12-23,ACHR,Industrials,9.699999809265137,9.380000114440918,0.5129161947014101
2024-12-26,ACHR,Industrials,11.119999885559082,11.329999923706055,0.566007725114095
2025-01-06,ACHR,Industrials,11.600000381469727,11.449999809265137,0.5922284921642607
2025-01-14,ACHR,Industrials,8.680000305175781,8.220000267028809,0.6713721264537306
2025-01-28,ACHR,Industrials,9.3100004196167,9.15999984741211,0.5326377262999659
2025-01-31,ACHR,Industrials,9.329999923706055,9.449999809265137,0.5684721053046661
2025-02-05,ACHR,Industrials,9.319999694824219,9.149999618530273,0.6056954947453835
2025-02-06,ACHR,Industrials,9.239999771118164,9.149999618530273,0.6269373740565528
2025-02-18,ACHR,Industrials,11.0,10.670000076293945,0.5455708221552219
2025-02-19,ACHR,Industrials,10.989999771118164,10.0600004196167,0.6163317658059866
2025-02-20,ACHR,Industrials,10.229999542236328,10.130000114440918,0.5971851478102729
2025-02-21,ACHR,Industrials,10.369999885559082,9.130000114440918,0.7406012631505289
2025-02-26,ACHR,Industrials,8.229999542236328,8.210000038146973,0.6101776421285011
2025-02-27,ACHR,Industrials,8.600000381469727,7.920000076293945,0.8470746020540041
2025-03-03,ACHR,Industrials,9.149999618530273,7.880000114440918,0.7005713389059616
2025-03-12,ACHR,Industrials,7.289999961853027,7.480000019073486,0.7916294200693577
2025-03-13,ACHR,Industrials,7.659999847412109,7.25,0.5561165573633106
2025-04-08,ACHR,Industrials,7.190000057220459,6.400000095367432,0.9804508094322858
2025-04-14,ACHR,Industrials,7.329999923706055,7.25,0.6918678872982121
2025-04-17,ACHR,Industrials,7.190000057220459,7.230000019073486,0.7348444818163244
2025-04-23,ACHR,Industrials,7.809999942779541,8.050000190734863,0.6783183625458321
2025-04-28,ACHR,Industrials,8.739999771118164,8.529999732971191,0.5331205846516578
2025-05-08,ACHR,Industrials,8.920000076293945,8.760000228881836,0.5305362666111083
2025-05-12,ACHR,Industrials,9.239999771118164,9.079999923706055,0.7379486427075723
2025-05-29,ACHR,Industrials,11.199999809265137,10.600000381469727,0.8065354867344586
2025-06-03,ACHR,Industrials,10.199999809265137,9.720000267028809,0.5403192478508531
2025-06-11,ACHR,Industrials,11.75,12.170000076293945,0.5116938572923607
2025-06-20,ACHR,Industrials,10.399999618530273,10.039999961853027,0.6441896732474945
2025-06-25,ACHR,Industrials,10.829999923706055,9.930000305175781,0.5168282082618806
2025-07-02,ACHR,Industrials,10.109999656677246,9.979999542236328,0.5473649218337509
2025-07-09,ACHR,Industrials,10.470000267028809,10.449999809265137,0.643184949348948
2025-07-21,ACHR,Industrials,13.364999771118164,11.850000381469727,0.6940652083894623
2025-07-28,ACHR,Industrials,11.40999984741211,10.789999961853027,0.6339611649831574
2025-07-30,ACHR,Industrials,10.25,10.149999618530273,0.5031892081751252
2025-08-05,ACHR,Industrials,10.5,10.329999923706055,0.6119085432336839
2025-08-07,ACHR,Industrials,9.920000076293945,9.800000190734863,0.5344607966582496
2025-08-08,ACHR,Industrials,9.854999542236328,9.720000267028809,0.5487155988752119
2025-08-11,ACHR,Industrials,9.895000457763672,9.539999961853027,0.5507830589365433
2025-08-13,ACHR,Industrials,10.524999618530273,10.199999809265137,0.505922427095811
2025-08-15,ACHR,Industrials,10.180000305175781,9.819999694824219,0.5226503596427257
2025-08-18,ACHR,Industrials,10.0,9.850000381469727,0.5101029504044423
2025-08-28,ACHR,Industrials,9.210000038146973,9.199999809265137,0.517572885481669
2025-09-03,ACHR,Industrials,8.65999984741211,8.390000343322754,0.645713914915594
2025-09-05,ACHR,Industrials,8.614999771118164,8.5,0.6845030321477688
2025-09-10,ACHR,Industrials,8.600000381469727,8.25,0.5662660326003484
2025-09-15,ACHR,Industrials,9.359999656677246,9.119999885559082,0.6537874034160389
2025-09-16,ACHR,Industrials,9.170000076293945,9.109999656677246,0.5050569681494046
2025-09-26,ACHR,Industrials,9.40999984741211,9.279999732971191,0.5034681272513186
2025-10-15,ACHR,Industrials,13.4399995803833,13.029999732971191,0.6589247222498303
2025-10-16,ACHR,Industrials,13.319999694824219,11.869999885559082,0.7066578704299005
2025-10-20,ACHR,Industrials,11.869999885559082,11.979999542236328,0.6697730232132918
2025-10-27,ACHR,Industrials,11.579999923706055,11.34000015258789,0.6403750070919937
2025-10-29,ACHR,Industrials,11.220000267028809,11.180000305175781,0.5034787584723882
2025-10-31,ACHR,Industrials,11.09000015258789,11.220000267028809,0.5524675297308114
2025-11-05,ACHR,Industrials,9.84000015258789,9.569999694824219,0.5215443034254138
2025-11-18,ACHR,Industrials,7.599999904632568,7.610000133514404,0.6293534053642127
2025-11-19,ACHR,Industrials,7.650000095367432,7.46999979019165,0.7343736248095466
2025-11-20,ACHR,Industrials,7.75,6.869999885559082,0.8893980292055905
2025-12-12,ACHR,Industrials,8.609999656677246,8.300000190734863,0.564143806754187
2025-12-15,ACHR,Industrials,8.460000038146973,7.829999923706055,0.659766853710869
2025-12-18,ACHR,Industrials,7.880000114440918,7.820000171661377,0.5079673248729089
2025-12-19,ACHR,Industrials,7.96999979019165,8.15999984741211,0.574593326038801
2026-01-02,ACHR,Industrials,7.670000076293945,8.130000114440918,0.5601237871037982
2026-01-05,ACHR,Industrials,8.25,8.5600004196167,0.526590836549606
2026-01-06,ACHR,Industrials,8.604999542236328,8.819999694824219,0.5131325307741212
2026-01-08,ACHR,Industrials,8.489999771118164,8.710000038146973,0.5378622911369632
2024-01-24,ADBE,Technology,601.7100219726562,606.47998046875,0.579969132947738
2024-01-25,ADBE,Technology,615.4199829101562,622.5800170898438,0.6515678051776054
