Date,Ticker,Sector,Entry_BL,Entry_D,Exit,Return_BL,Return_D,Entry_Time_D
2024-08-09,DOCN,Technology,30.3799991607666,31.559999465942383,32.56999969482422,-0.07208691884645711,-0.032002542648068365,14:30:00
2024-08-30,DOCN,Technology,37.79999923706055,37.28499984741211,37.41999816894531,0.010052938512831159,-0.0036207140159764044,14:30:00
2024-09-09,DOCN,Technology,36.91999816894531,38.654998779296875,38.880001068115234,-0.05308783847174045,-0.0058207811647601896,14:30:00
2024-10-04,DOCN,Technology,40.70000076293945,41.14500045776367,42.90999984741211,-0.05429973078735256,-0.04289705602167271,14:30:00
2024-11-06,DOCN,Technology,36.95000076293945,38.40999984741211,38.83000183105469,-0.05087959483889538,-0.010934704121611079,15:30:00
2024-11-07,DOCN,Technology,39.29999923706055,38.7400016784668,38.779998779296875,0.013231564067647687,-0.0010324496411240496,15:30:00
2024-12-19,DOCN,Technology,35.720001220703125,34.790000915527344,35.459999084472656,0.007278894942471975,-0.019258354449950055,15:30:00
2024-12-31,DOCN,Technology,34.43000030517578,34.4900016784668,34.08000183105469,0.010165508888144834,0.011887498621610253,15:30:00
2025-01-02,DOCN,Technology,34.68000030517578,34.529998779296875,34.25,0.012399085968624005,0.00810885575428267,15:30:00
2025-01-03,DOCN,Technology,34.5,34.40999984741211,35.720001220703125,-0.035362354223278984,-0.0380703684713773,15:30:00
2025-01-06,DOCN,Technology,36.06999969482422,36.38999938964844,35.599998474121094,0.013030252971434507,0.021709286308811228,15:30:00
2025-01-14,DOCN,Technology,33.79999923706055,34.084999084472656,33.540000915527344,0.007692258207157704,0.015989384878510534,15:30:00
2025-01-15,DOCN,Technology,34.56999969482422,34.47999954223633,34.25,0.00925657210439978,0.006670520455042055,15:30:00
2025-01-16,DOCN,Technology,35.849998474121094,35.84000015258789,35.279998779296875,0.015899573754115565,0.015625038250748437,15:30:00
2025-01-17,DOCN,Technology,35.70000076293945,35.59519958496094,36.130001068115234,-0.01204482621810387,-0.015024539527522467,15:30:00
2025-01-22,DOCN,Technology,37.5,37.41999816894531,38.25,-0.02,-0.02218070207559503,15:30:00
2025-01-28,DOCN,Technology,40.5,40.66999816894531,42.0099983215332,-0.037283909173659334,-0.03294812424189102,15:30:00
2025-01-31,DOCN,Technology,42.060001373291016,42.45000076293945,41.459999084472656,0.014265389187537532,0.023321593891020797,15:30:00
2025-02-04,DOCN,Technology,40.58000183105469,40.369998931884766,40.83000183105469,-0.006160670002944217,-0.011394672066899795,15:30:00
2025-02-10,DOCN,Technology,45.45000076293945,45.66999816894531,45.97999954223633,-0.011661139062709174,-0.006787856048170599,15:30:00
2025-02-25,DOCN,Technology,45.0,41.119998931884766,40.810001373291016,0.09311108059353299,0.0075388513289424116,15:30:00
2025-02-26,DOCN,Technology,41.40999984741211,42.11000061035156,43.959999084472656,-0.06157931046744274,-0.04393252071495633,15:30:00
2025-03-03,DOCN,Technology,43.220001220703125,42.61000061035156,40.34000015258789,0.0666358395828935,0.05327388935104131,15:30:00
2025-03-12,DOCN,Technology,37.2599983215332,36.6150016784668,36.060001373291016,0.03220603870904332,0.015157729884856887,14:30:00
2025-04-08,DOCN,Technology,29.690000534057617,29.184999465942383,25.959999084472656,0.12563157233042987,0.1105019852829931,14:30:00
2025-04-14,DOCN,Technology,28.649999618530273,28.280000686645508,27.610000610351562,0.03630014038485569,0.023691657002340008,14:30:00
2025-04-22,DOCN,Technology,26.18000030517578,26.280000686645508,26.690000534057617,-0.019480527996059992,-0.015601211442146408,14:30:00
2025-04-23,DOCN,Technology,28.489999771118164,29.024999618530273,28.25,0.00842400045792435,0.0267011069325043,14:30:00
2025-05-01,DOCN,Technology,31.639999389648438,31.75,31.479999542236328,0.005056885287565967,0.008503951425627461,14:30:00
2025-05-08,DOCN,Technology,28.799999237060547,29.30500030517578,29.8799991607666,-0.03749999834431538,-0.019621185790919968,14:30:00
2025-05-27,DOCN,Technology,28.90999984741211,28.844999313354492,28.81999969482422,0.003113114945102534,0.0008666881305384277,14:30:00
2025-05-29,DOCN,Technology,28.950000762939453,28.024999618530273,27.920000076293945,0.03557860654580951,0.0037466384894043634,14:30:00
2025-06-06,DOCN,Technology,28.415000915527344,28.280000686645508,28.610000610351562,-0.0068625616238379705,-0.0116690210641292,14:30:00
2025-06-16,DOCN,Technology,27.350000381469727,27.530000686645508,28.149999618530273,-0.02925042873500526,-0.022520846945910906,14:30:00
2025-07-21,DOCN,Technology,29.709999084472656,29.780000686645508,29.100000381469727,0.020531764449691063,0.02283412657813401,14:30:00
2025-07-28,DOCN,Technology,29.06999969482422,28.540000915527344,29.170000076293945,-0.003439985638786614,-0.0220742515962516,14:30:00
2025-07-29,DOCN,Technology,29.420000076293945,29.18079948425293,28.489999771118164,0.031611159169409965,0.02367309070841419,14:30:00
2025-07-31,DOCN,Technology,28.25,27.979999542236328,27.850000381469727,0.014159278532045077,0.004646145921852694,14:30:00
2025-08-04,DOCN,Technology,26.25,26.584999084472656,27.040000915527344,-0.03009527297247024,-0.0171149838903112,14:30:00
2025-08-05,DOCN,Technology,30.989999771118164,33.45000076293945,34.81999969482422,-0.12358825272646534,-0.04095661885313439,14:30:00
2025-08-06,DOCN,Technology,35.56999969482422,36.09000015258789,36.459999084472656,-0.0250210682396475,-0.01025211777003094,14:30:00
2025-08-07,DOCN,Technology,37.29999923706055,35.619998931884766,34.33000183105469,0.07962459696393046,0.036215528902651214,14:30:00
2025-10-06,DOCN,Technology,37.900001525878906,37.93000030517578,38.3849983215332,-0.01279674871050153,-0.011995729309164666,14:30:00
2025-10-07,DOCN,Technology,39.0,38.810001373291016,38.310001373291016,0.01769227247971755,0.012883277049922993,14:30:00
2025-10-09,DOCN,Technology,38.880001068115234,38.976898193359375,39.529998779296875,-0.016718047667819938,-0.014190472089226781,14:30:00
2025-10-10,DOCN,Technology,39.79999923706055,39.33000183105469,37.29999923706055,0.06281407155586265,0.051614607157004125,14:30:00
2025-10-16,DOCN,Technology,44.0,42.70000076293945,43.119998931884766,0.020000024275346237,-0.009836022516183205,14:30:00
2025-10-27,DOCN,Technology,40.0,39.84000015258789,40.400001525878906,-0.010000038146972656,-0.014056259315918692,14:30:00
2025-10-31,DOCN,Technology,39.0,39.97999954223633,40.65999984741211,-0.042564098651592545,-0.017008512080081545,14:30:00
2025-11-03,DOCN,Technology,40.9900016784668,39.91469955444336,41.43000030517578,-0.010734291502606307,-0.03796347630440166,15:30:00
2025-11-19,DOCN,Technology,44.29999923706055,45.439998626708984,44.08000183105469,0.004966081485207198,0.029929507851149232,15:30:00
2025-11-20,DOCN,Technology,45.18000030517578,45.380001068115234,43.209999084472656,0.04360339104463094,0.04781846479874278,15:30:00
2025-11-24,DOCN,Technology,44.34000015258789,45.13750076293945,45.154998779296875,-0.018380663597300805,-0.0003876602838362902,15:30:00
2025-12-22,DOCN,Technology,48.400001525878906,48.310001373291016,49.220001220703125,-0.016942141920920698,-0.018836676082464737,15:30:00
2026-01-02,DOCN,Technology,48.63999938964844,48.13999938964844,48.970001220703125,-0.00678457720385824,-0.017241417564977435,15:30:00
2024-01-18,DUOL,Technology,205.1999969482422,199.9600067138672,199.7100067138672,0.026754338772040753,0.0012502500080315438,15:30:00
2024-01-24,DUOL,Technology,196.0,193.67999267578125,190.4499969482422,0.028316342100805164,0.01667697154938481,15:30:00
2024-01-25,DUOL,Technology,193.0,190.33999633789062,191.94000244140625,0.005492215329501295,-0.008406042525477945,15:30:00
2024-02-01,DUOL,Technology,182.0,177.97999572753906,181.35000610351562,0.003571395035628434,-0.01893477051845505,15:30:00
2024-02-22,DUOL,Technology,178.86000061035156,177.30999755859375,177.14999389648438,0.009560587655327451,0.0009023950387033325,15:30:00
2024-02-29,DUOL,Technology,230.0,234.28500366210938,239.1699981689453,-0.039869557256283966,-0.020850649552803545,15:30:00
2024-03-06,DUOL,Technology,217.10000610351562,208.32000732421875,212.25,0.02233996299937039,-0.01886517155150061,15:30:00
2024-03-21,DUOL,Technology,237.39999389648438,242.03990173339844,235.42999267578125,0.008298236189349365,0.027309170968420962,14:30:00
2024-04-04,DUOL,Technology,221.42999267578125,221.42999267578125,216.55999755859375,0.021993385170355706,0.021993385170355706,14:30:00
2024-04-18,DUOL,Technology,208.8800048828125,210.6699981689453,205.00999450683594,0.01852743338524789,0.02686668111882915,14:30:00
2024-04-24,DUOL,Technology,223.1999969482422,224.2100067138672,216.3699951171875,0.030600367044980273,0.034967268908229286,14:30:00
2024-05-10,DUOL,Technology,202.2100067138672,197.17999267578125,188.1199951171875,0.06968009064268242,0.045947854220133304,14:30:00
2024-05-23,DUOL,Technology,179.0399932861328,173.48500061035156,175.8800048828125,0.017649623111134594,-0.013805252696399574,14:30:00
2024-07-10,DUOL,Technology,189.1999969482422,186.77999877929688,188.08999633789062,0.005866810931583766,-0.007013585861201714,14:30:00
2024-07-11,DUOL,Technology,189.74000549316406,193.89500427246094,192.24000549316406,-0.013175924568475201,0.008535541106418985,14:30:00
2024-07-18,DUOL,Technology,182.11000061035156,181.55499267578125,178.3800048828125,0.02048210265794179,0.01748774707968844,14:30:00
2024-07-26,DUOL,Technology,174.9550018310547,171.4499969482422,173.15499877929688,0.010288377199389735,-0.00994460111637913,14:30:00
2024-07-29,DUOL,Technology,174.9600067138672,172.68499755859375,169.97000122070312,0.028520835057607247,0.015722247886469694,14:30:00
2024-08-07,DUOL,Technology,169.74000549316406,166.71499633789062,161.52000427246094,0.04842701163359023,0.03116091641150689,14:30:00
2024-08-14,DUOL,Technology,193.1999969482422,195.88999938964844,197.2899932861328,-0.02116975363610552,-0.007146837004678433,14:30:00
2024-08-30,DUOL,Technology,209.7100067138672,213.14500427246094,212.32000732421875,-0.01244576094030984,0.0038705901227110294,14:30:00
2024-09-26,DUOL,Technology,291.3299865722656,286.8399963378906,277.7300109863281,0.046682374670566115,0.03175981546461588,14:30:00
2024-10-04,DUOL,Technology,287.94000244140625,283.6199951171875,283.5,0.015419887489616032,0.00042308412401572684,14:30:00
2024-11-06,DUOL,Technology,310.0,312.8299865722656,318.8900146484375,-0.028677466607862905,-0.01937163423037763,15:30:00
2024-12-19,DUOL,Technology,341.7550048828125,332.8681945800781,334.7900085449219,0.02038008584623045,-0.005773498327973834,15:30:00
2025-01-02,DUOL,Technology,327.29998779296875,322.7749938964844,325.92999267578125,0.004185747535236942,-0.009774607199926707,15:30:00
2025-01-03,DUOL,Technology,328.3399963378906,336.2950134277344,339.95001220703125,-0.03535973685396799,-0.01086842990041031,15:30:00
2025-01-14,DUOL,Technology,319.989990234375,320.9800109863281,312.3900146484375,0.023750666639199988,0.026761779686824513,15:30:00
2025-01-16,DUOL,Technology,332.9100036621094,339.4700012207031,341.489990234375,-0.025772690750903285,-0.005950419790874537,15:30:00
2025-01-17,DUOL,Technology,351.80999755859375,342.92999267578125,351.1300048828125,0.001932840682470934,-0.02391162156173329,15:30:00
2025-02-10,DUOL,Technology,398.0799865722656,400.4049987792969,401.6400146484375,-0.008942996875643242,-0.0030844167103452305,15:30:00
2025-02-24,DUOL,Technology,390.260009765625,377.3623962402344,389.20001220703125,0.0027161316354969173,-0.03136935763801139,15:30:00
2025-02-26,DUOL,Technology,388.75,393.70001220703125,386.3599853515625,0.0061479476487138265,0.018643704922236378,15:30:00
2025-02-27,DUOL,Technology,391.32000732421875,390.6300048828125,374.3500061035156,0.04336604544383298,0.04167626289788162,15:30:00
2025-03-12,DUOL,Technology,294.6600036621094,285.4700012207031,290.45001220703125,0.014287624389992811,-0.017444953813125778,14:30:00
2025-03-17,DUOL,Technology,286.7900085449219,287.56500244140625,293.95001220703125,-0.02496601502415261,-0.022203709461918957,14:30:00
2025-04-08,DUOL,Technology,319.9482116699219,316.42999267578125,293.25,0.08344541615211584,0.07325472683473404,14:30:00
2025-04-17,DUOL,Technology,329.2699890136719,320.5400085449219,326.8800048828125,0.007258432929215844,-0.019779110778310564,14:30:00
2025-04-23,DUOL,Technology,364.0400085449219,368.9599914550781,369.9599914550781,-0.01626190190967907,-0.002710320964764421,14:30:00
2025-05-01,DUOL,Technology,396.17999267578125,401.7460021972656,400.0,-0.009642100547325972,0.004346035026400342,14:30:00
2025-05-08,DUOL,Technology,505.0,499.7449951171875,503.80999755859375,0.002356440478032178,-0.008134153380471632,14:30:00
2025-05-29,DUOL,Technology,530.469970703125,523.4749755859375,513.6900024414062,0.03163226796698277,0.018692341756315487,14:30:00
2025-06-16,DUOL,Technology,482.57000732421875,483.72100830078125,474.6700134277344,0.016370669077195046,0.018711188304269183,14:30:00
2025-06-24,DUOL,Technology,454.1050109863281,437.5199890136719,422.5299987792969,0.06953240207248426,0.03426126945232343,14:30:00
2025-07-29,DUOL,Technology,342.5,331.5199890136719,333.70001220703125,0.025693395015967152,-0.006575842379354902,14:30:00
2025-08-04,DUOL,Technology,345.92999267578125,346.6099853515625,352.4599914550781,-0.018876648216557036,-0.016877777186892155,14:30:00
2025-08-05,DUOL,Technology,354.6000061035156,349.1700134277344,340.10101318359375,0.040888304202931394,0.02597302143764296,14:30:00
2025-08-06,DUOL,Technology,343.79998779296875,335.04998779296875,344.2510070800781,-0.0013118653377642705,-0.02746163146495857,14:30:00
2025-08-07,DUOL,Technology,445.4049987792969,447.3800048828125,390.8399963378906,0.12250648868097642,0.1263802761138868,14:30:00
2025-08-08,DUOL,Technology,408.25,398.489990234375,370.3399963378906,0.09285977626971066,0.07064165872755734,14:30:00
2025-10-03,DUOL,Technology,315.54998779296875,323.6600036621094,322.6400146484375,-0.02246879141101565,0.003151421251099999,14:30:00
2025-10-10,DUOL,Technology,340.45001220703125,338.1449890136719,325.0799865722656,0.04514620379986636,0.03863727946853592,14:30:00
2025-10-24,DUOL,Technology,318.0,317.80999755859375,311.9700012207031,0.018962260312254325,0.01837574771955977,14:30:00
2025-10-27,DUOL,Technology,317.260009765625,307.4549865722656,306.82000732421875,0.03290677085056756,0.0020652754900029133,14:30:00
2025-10-31,DUOL,Technology,267.05499267578125,261.4150085449219,270.760009765625,-0.013873611021913508,-0.03574776089834669,14:30:00
2025-11-03,DUOL,Technology,278.4100036621094,262.9798889160156,264.8599853515625,0.048669293963272145,-0.007149202333670832,15:30:00
2025-11-10,DUOL,Technology,202.78500366210938,191.82000732421875,192.47999572753906,0.05081740635881062,-0.003440665092900264,15:30:00
2025-11-20,DUOL,Technology,175.24000549316406,171.85000610351562,168.0800018310547,0.040858271157659144,0.021937760480439182,15:30:00
2025-11-24,DUOL,Technology,175.0,169.5500030517578,172.52999877929688,0.014114292689732143,-0.017575910786798227,15:30:00
2025-11-26,DUOL,Technology,178.22999572753906,187.91000366210938,188.44000244140625,-0.05728556897614062,-0.0028204926239578654,15:30:00
2025-11-28,DUOL,Technology,191.88999938964844,192.34500122070312,191.03750610351562,0.004442614460599141,0.006797655820996544,15:30:00
2025-12-15,DUOL,Technology,197.75,188.4550018310547,185.77999877929688,0.060530979624288876,0.014194386064403255,15:30:00
2025-12-19,DUOL,Technology,186.51589965820312,184.4600067138672,185.6300048828125,0.004749701108667186,-0.006342828398354142,15:30:00
2026-01-02,DUOL,Technology,176.63999938964844,176.6199951171875,176.3800048828125,0.0014718891968654177,0.001358794253254091,15:30:00
2026-01-06,DUOL,Technology,189.5,187.02000427246094,179.47500610351562,0.05290234246165897,0.040343268081383145,15:30:00
2024-01-17,EOSE,Industrials,0.8011000156402588,0.7825899720191956,0.8899999856948853,-0.11097237338533245,-0.13724941222867487,15:30:00
2024-01-18,EOSE,Industrials,0.9200000166893005,0.8999999761581421,0.8809000253677368,0.04249998979594415,0.02122216810709021,15:30:00
2024-01-22,EOSE,Industrials,0.9605000019073486,1.0199999809265137,1.0549999475479126,-0.09838620036742028,-0.034313693407726165,15:30:00
2024-01-23,EOSE,Industrials,1.0800000429153442,1.0700000524520874,1.0800000429153442,0.0,-0.0093457850215429,15:30:00
2024-01-24,EOSE,Industrials,1.100000023841858,1.0149999856948853,0.9932000041007996,0.09709092493293665,0.021477814681111623,15:30:00
2024-02-07,EOSE,Industrials,1.2000000476837158,1.1720000505447388,1.149999976158142,0.04166672461562456,0.018771393718260657,15:30:00
2024-02-09,EOSE,Industrials,1.25,1.1799999475479126,1.1699999570846558,0.06400003433227539,0.00847456856590309,15:30:00
2024-02-14,EOSE,Industrials,1.0499999523162842,1.024999976158142,1.0199999809265137,0.028571402621105857,0.004878044241882981,15:30:00
2024-02-21,EOSE,Industrials,0.9794999957084656,0.9491000175476074,0.9240000247955322,0.056661532573862444,0.026446098712474383,15:30:00
2024-02-26,EOSE,Industrials,0.9779999852180481,1.0088000297546387,0.9786999821662903,-0.0007157433116792134,0.02983747690379168,15:30:00
2024-02-29,EOSE,Industrials,0.9900000095367432,1.0098999738693237,0.949999988079071,0.04040406168924137,0.059312790712086366,15:30:00
2024-03-04,EOSE,Industrials,1.0489000082015991,1.0099999904632568,1.0099999904632568,0.03708648816300293,0.0,15:30:00
2024-03-05,EOSE,Industrials,1.0499999523162842,1.0950000286102295,1.0700000524520874,-0.019047715280065776,0.02283102785839374,15:30:00
2024-03-06,EOSE,Industrials,1.0851000547409058,1.0850000381469727,1.100000023841858,-0.013731424153793708,-0.01382487112212744,15:30:00
2024-03-08,EOSE,Industrials,1.100000023841858,1.125,1.0399999618530273,0.05454550971669479,0.0755555894639757,15:30:00
2024-03-11,EOSE,Industrials,1.0500999689102173,1.0549999475479126,0.9617000222206116,0.08418241053882351,0.08843595257436146,14:30:00
2024-03-12,EOSE,Industrials,0.972000002861023,0.9620000123977661,1.0099999904632568,-0.03909463733578522,-0.04989602645207012,14:30:00
2024-04-01,EOSE,Industrials,1.090000033378601,0.9843000173568726,1.0,0.08256883543354941,-0.015950403704437992,14:30:00
2024-04-05,EOSE,Industrials,0.9900000095367432,0.9768000245094299,1.0099999904632568,-0.02020200074126503,-0.03398849828090519,14:30:00
2024-04-11,EOSE,Industrials,0.9200000166893005,0.9333000183105469,0.9200999736785889,-0.00010864889942940863,0.014143409807119296,14:30:00
2024-04-17,EOSE,Industrials,0.8299999833106995,0.8144000172615051,0.8238999843597412,0.007349396474234384,-0.01166498882229963,14:30:00
2024-04-18,EOSE,Industrials,0.8399999737739563,0.8199999928474426,0.7696999907493591,0.08369045859460332,0.06134146650833153,14:30:00
2024-04-24,EOSE,Industrials,0.7900000214576721,0.7505000233650208,0.7580999732017517,0.04037980682210602,-0.01012651512341735,14:30:00
2024-05-03,EOSE,Industrials,0.7311000227928162,0.7123000025749207,0.7497000098228455,-0.02544109759288064,-0.05250597657268859,14:30:00
2024-05-06,EOSE,Industrials,0.7598000168800354,0.7390999794006348,0.7264000177383423,0.043958934455994664,0.01718300908706746,14:30:00
2024-05-13,EOSE,Industrials,0.7279999852180481,0.744700014591217,0.720300018787384,0.010576877179960099,0.03276486548375687,14:30:00
2024-05-16,EOSE,Industrials,0.7401000261306763,0.7674999833106995,0.7024999856948853,0.050803998254625296,0.08469055248109485,14:30:00
2024-05-17,EOSE,Industrials,0.7325000166893005,0.7250000238418579,0.722100019454956,0.014197948119304655,0.004000005919357631,14:30:00
2024-05-22,EOSE,Industrials,0.7064999938011169,0.7289999723434448,0.7279000282287598,-0.030290211769863132,0.0015088397207330146,14:30:00
2024-05-24,EOSE,Industrials,0.699999988079071,0.7150999903678894,0.7073000073432922,-0.0104285991264854,0.010907541783890109,14:30:00
2024-06-03,EOSE,Industrials,0.7310000061988831,0.7052000164985657,0.7372000217437744,-0.008481553341060466,-0.045377204334302264,14:30:00
2024-06-18,EOSE,Industrials,0.7900000214576721,0.8011000156402588,0.7829999923706055,0.008860796072069107,0.02259396194766934,14:30:00
2024-06-26,EOSE,Industrials,1.3200000524520874,1.3600000143051147,1.2899999618530273,0.022727340459820916,0.051470626261613375,14:30:00
2024-06-28,EOSE,Industrials,1.3680000305175781,1.3849999904632568,1.3049999475479126,0.04605269120193635,0.057761764235525884,14:30:00
2024-07-02,EOSE,Industrials,1.5099999904632568,1.4772000312805176,1.559399962425232,-0.032715213426471317,-0.055645768619067094,14:30:00
2024-07-08,EOSE,Industrials,2.0399999618530273,2.005000114440918,1.9299999475479126,0.05392157664806846,0.037406564893847256,14:30:00
2024-07-11,EOSE,Industrials,2.0799999237060547,2.139899969100952,2.119999885559082,-0.019230751596258297,0.009299539150996319,14:30:00
2024-07-15,EOSE,Industrials,2.4000000953674316,2.2249999046325684,2.055000066757202,0.14375000620881692,0.07640442479184718,14:30:00
2024-07-22,EOSE,Industrials,1.909999966621399,1.863700032234192,1.8650000095367432,0.023560187367048093,-0.0006975249665005719,14:30:00
2024-08-01,EOSE,Industrials,2.0280001163482666,1.8849999904632568,1.815000057220459,0.10502960892889283,0.03713524328750511,14:30:00
2024-08-12,EOSE,Industrials,1.5700000524520874,1.642899990081787,1.6749999523162842,-0.06687891487659751,-0.019538597862490136,14:30:00
2024-08-14,EOSE,Industrials,1.809999942779541,1.7350000143051147,1.7999999523162842,0.005524856784194297,-0.0374639409079213,14:30:00
2024-08-16,EOSE,Industrials,1.909999966621399,2.003000020980835,1.934999942779541,-0.013088992981693385,0.03394911507189873,14:30:00
2024-08-20,EOSE,Industrials,1.9900000095367432,1.8598999977111816,1.8799999952316284,0.055276388833144736,-0.010807031316297708,14:30:00
2024-09-19,EOSE,Industrials,2.5399999618530273,2.4309000968933105,2.4000000953674316,0.055118058499284556,0.012711341599504274,14:30:00
2024-09-26,EOSE,Industrials,2.5,2.5199999809265137,2.5999999046325684,-0.039999961853027344,-0.03174600171093715,14:30:00
2024-10-02,EOSE,Industrials,2.9000000953674316,2.890000104904175,2.9600000381469727,-0.020689634760835754,-0.02422142930860512,14:30:00
2024-10-09,EOSE,Industrials,3.180000066757202,3.1700000762939453,2.9649999141693115,0.06761010945736758,0.06466881930308972,14:30:00
2024-10-16,EOSE,Industrials,3.5299999713897705,3.390000104904175,3.440000057220459,0.025495726600212498,-0.01474924801446209,14:30:00
2024-10-24,EOSE,Industrials,3.0899999141693115,3.0950000286102295,3.119999885559082,-0.009708728874782328,-0.008077498131745868,14:30:00
2024-10-25,EOSE,Industrials,3.1700000762939453,3.2249999046325684,3.3499999046325684,-0.056782278866397154,-0.03875969106865494,14:30:00
2024-10-29,EOSE,Industrials,3.490000009536743,3.4047999382019043,3.450000047683716,0.011461307089892207,-0.013275408335939402,14:30:00
2024-11-01,EOSE,Industrials,3.380000114440918,3.365000009536743,3.1449999809265137,0.0695266643661861,0.06537890876277196,14:30:00
2024-11-05,EOSE,Industrials,2.9800000190734863,2.9600000381469727,3.180000066757202,-0.06711410953141468,-0.07432433303208824,15:30:00
2024-11-08,EOSE,Industrials,2.7799999713897705,2.7249999046325684,2.6649999618530273,0.04136691033102877,0.02201832839609998,15:30:00
2024-11-18,EOSE,Industrials,2.2100000381469727,2.174999952316284,2.1449999809265137,0.02941179008981368,0.013793090596540837,15:30:00
2024-11-25,EOSE,Industrials,2.7300000190734863,2.684999942779541,2.799999952316284,-0.025641001008693983,-0.0428305445018721,15:30:00
2024-11-27,EOSE,Industrials,2.7300000190734863,2.7699999809265137,2.694999933242798,0.012820544170753114,0.027075829675143066,15:30:00
2024-12-02,EOSE,Industrials,2.9700000286102295,2.875,2.9000000953674316,0.0235690008648092,-0.008695685345193615,15:30:00
2024-12-03,EOSE,Industrials,3.2799999713897705,3.0850000381469727,2.950000047683716,0.10060973371479337,0.04376012602720924,15:30:00
2024-12-18,EOSE,Industrials,4.329999923706055,4.174300193786621,4.03000020980835,0.06928399981146761,0.034568664753210535,15:30:00
2024-12-19,EOSE,Industrials,4.239999771118164,4.230000019073486,4.324999809265137,-0.020047179890426415,-0.022458579140256972,15:30:00
2024-12-27,EOSE,Industrials,5.369999885559082,5.210000038146973,5.179999828338623,0.03538176187515462,0.005758197617791133,15:30:00
2025-01-06,EOSE,Industrials,5.789999961853027,5.869999885559082,5.525000095367432,0.04576854373601504,0.05877338959416202,15:30:00
2025-01-07,EOSE,Industrials,5.53000020980835,5.434999942779541,5.394999980926514,0.024412337027110993,0.007359698670497273,15:30:00
2025-01-14,EOSE,Industrials,4.8979997634887695,4.625,4.599999904632568,0.06084113377823858,0.005405426025390625,15:30:00
2025-01-21,EOSE,Industrials,6.079999923706055,5.429999828338623,5.730000019073486,0.05756577451060665,-0.05524865565726033,15:30:00
2025-01-28,EOSE,Industrials,5.885000228881836,5.869999885559082,5.679999828338623,0.034834391260875695,0.0323679831217514,15:30:00
2025-01-31,EOSE,Industrials,5.860000133514404,6.10860013961792,5.730999946594238,0.02201368327321198,0.061814521231258676,15:30:00
2025-02-05,EOSE,Industrials,5.96999979019165,5.730000019073486,5.389999866485596,0.09715241944546792,0.05933685016686388,15:30:00
2025-02-06,EOSE,Industrials,5.500999927520752,5.474999904632568,5.454999923706055,0.008362116782544483,0.003652964616417813,15:30:00
2025-02-13,EOSE,Industrials,5.005000114440918,4.989999771118164,5.235000133514404,-0.04595404871417838,-0.0490982712693272,15:30:00
2025-02-19,EOSE,Industrials,5.019999980926514,4.800000190734863,4.840000152587891,0.03585653964592276,-0.008333325054910776,15:30:00
2025-02-21,EOSE,Industrials,4.784999847412109,4.659999847412109,4.485000133514404,0.06269586697269283,0.03755358790298881,15:30:00
2025-02-26,EOSE,Industrials,4.119999885559082,4.230000019073486,4.289999961853027,-0.04126215558641366,-0.014184383571866518,15:30:00
2025-02-27,EOSE,Industrials,4.309999942779541,4.315000057220459,4.070000171661377,0.05568440239082393,0.05677865175206988,15:30:00
2025-03-03,EOSE,Industrials,4.449999809265137,4.230000019073486,3.984999895095825,0.10449436721348997,0.05791965079738332,15:30:00
2025-03-12,EOSE,Industrials,4.119999885559082,4.105000019073486,4.114999771118164,0.0012136200436421748,-0.0024359931786150676,14:30:00
2025-03-24,EOSE,Industrials,4.5,4.525000095367432,4.340000152587891,0.035555521647135414,0.04088396439349002,14:30:00
2025-04-08,EOSE,Industrials,3.799999952316284,3.6600000858306885,3.2950000762939453,0.13289470588401375,0.09972677622325828,14:30:00
2025-04-14,EOSE,Industrials,4.295000076293945,4.364999771118164,4.224999904632568,0.016298060632813412,0.0320732815181185,14:30:00
2025-04-17,EOSE,Industrials,4.960000038146973,4.840000152587891,4.75,0.042338717042717494,0.018595072262501604,14:30:00
2025-04-22,EOSE,Industrials,4.679999828338623,4.739999771118164,4.650000095367432,0.006410199587943396,0.01898727428197777,14:30:00
2025-04-23,EOSE,Industrials,4.869999885559082,4.980000019073486,4.855000019073486,0.0030800547922135526,0.02510040151029073,14:30:00
2025-04-28,EOSE,Industrials,5.300000190734863,5.434999942779541,5.46999979019165,-0.03207539496960208,-0.006439714403052951,14:30:00
2025-05-01,EOSE,Industrials,5.329999923706055,5.309999942779541,5.119999885559082,0.03939963248647769,0.03578155541768287,14:30:00
2025-05-12,EOSE,Industrials,6.472899913787842,6.380000114440918,6.309999942779541,0.0251664591107472,0.0109718135432214,14:30:00
2025-06-03,EOSE,Industrials,4.170000076293945,4.125,3.8550000190734863,0.07553958068519097,0.06545454083066998,14:30:00
2025-06-09,EOSE,Industrials,3.950000047683716,4.15500020980835,4.175000190734863,-0.05696206084429994,-0.004813472904117176,14:30:00
2025-06-10,EOSE,Industrials,4.199999809265137,4.195000171661377,4.070000171661377,0.03095229607320041,0.0297973766114282,14:30:00
2025-06-20,EOSE,Industrials,4.789999961853027,4.755000114440918,4.480000019073486,0.06471815140883978,0.05783387776001463,14:30:00
2025-06-25,EOSE,Industrials,4.420000076293945,4.260000228881836,4.215000152587891,0.046380072436094114,0.010563397623515368,14:30:00
2025-06-27,EOSE,Industrials,4.559999942779541,4.40500020980835,4.429999828338623,0.02850879738425536,-0.005675282029410189,14:30:00
2025-07-07,EOSE,Industrials,5.170000076293945,5.269100189208984,5.150000095367432,0.0038684682072288143,0.022603497668438232,14:30:00
