Ticker,Date,Gap_%,Tail_Mom_%,Pre_Fade_%,Day_Ret_%,Win
ACHR,2025-09-24,1.05263081409579,-0.5493451660032884,2.380863204598429,-3.273808791704093,1
ACHR,2025-09-29,0.9134910620392712,-1.16834797980581,2.1522302563376545,3.3013806745777883,0
ACHR,2025-10-02,2.156055536603044,-1.1167550985750632,1.7955778448306023,2.914574837125365,0
ACHR,2025-10-03,1.220700889825819,-0.24354936664971555,0.7170150202501425,11.046794540915986,0
ACHR,2025-10-06,5.125980725193108,-0.13014853819306657,4.809217953340807,12.97520304986613,0
ACHR,2025-10-13,1.4237827192399213,0.5897229580101251,2.569475901653483,5.6845612125445655,0
ACHR,2025-10-15,3.543910480610943,-3.6019320244469224,2.214577377651423,-4.16666367460801,1
ACHR,2025-10-16,3.4161466989457914,-2.090457913746222,0.06134261558165017,-10.735733690593674,1
ACHR,2025-10-20,5.044246774859126,1.183760910385892,4.146341773552629,1.263690951028619,0
ACHR,2025-10-23,1.7511517221477209,0.17079764116717117,2.775294031537635,-1.175724296209519,1
ACHR,2025-10-24,3.389486287796665,-0.22679852460004626,2.3266022827041315,-0.39893381237996617,1
ACHR,2025-10-27,3.070760335612419,-0.8384812387093176,2.9711349305960795,-2.0716746570519637,1
ACHR,2025-10-31,1.0018228833141183,-0.09098972999474614,1.7101703303875258,0.8115405425950991,0
ACHR,2025-11-05,3.0366508124386375,-1.2399294845716609,3.3143117024495217,-2.642277932480634,1
ACHR,2025-11-10,3.292686183278162,2.010354171904112,4.410077124526825,-0.47461943047742383,1
ACHR,2025-11-18,2.1505363525882792,1.2244911093224184,3.855878393508392,0.2631591528736825,0
ACHR,2025-11-20,3.058510638297878,1.0073851794403137,0.6997494178309794,-11.499354838709683,1
ACHR,2025-11-26,0.9549808372091619,-1.1463245082982516,0.6679979960123698,1.081079778399605,0
ACHR,2025-11-28,1.0695179515981361,-1.2541229261674713,2.003895152698866,3.5714293553445415,0
ACHR,2025-12-02,0.6702443549843964,-1.2574431568122741,0.3947345834029302,1.9973337755876164,0
ACHR,2025-12-08,0.590748192044303,-0.759376366332449,3.1891966206885822,-0.924851122061274,1
ADBE,2025-09-29,0.8618512027410614,-0.4857329813551294,0.6868694615756523,-0.6083720886270539,1
ADBE,2025-10-16,0.8701692615057632,0.018096993181311277,0.1492537313432836,-1.3808139800605561,1
ADBE,2025-10-24,0.978089457265901,0.2295000716809432,0.7674108308669917,-1.0330034274929254,1
ADBE,2025-10-27,0.5827072222973646,-0.14969292790335567,0.9303610969054665,0.6243358770371082,0
ADBE,2025-10-28,0.5044748424617422,0.3618384334350304,1.8853074974483877,0.44353915127520394,0
ADBE,2025-12-04,0.5036630036629967,0.5769092032377922,0.6422170655313748,-0.07593014426727411,1
AFRM,2025-09-24,1.6531891682991753,-2.01595862815768,0.7780305328393702,-2.7424001927273496,1
AFRM,2025-09-29,1.41627813316906,-0.5430026032424545,3.434412202720791,-0.7118649603395456,1
AFRM,2025-10-01,3.9917898360796835,0.9950240237358915,2.721087636902715,-1.9700725973674609,1
AFRM,2025-10-02,1.5938266011692532,-0.6003962195661455,2.573054740214006,2.3155758596417346,0
AFRM,2025-10-06,2.4184948234619226,4.893251680393952e-06,3.0232589682251363,-0.9915218666007601,1
AFRM,2025-10-08,1.0697993746942196,0.33379588734721605,0.46239881167444796,-2.8527187116043544,1
AFRM,2025-10-09,0.9566879576582362,0.4002146734143858,0.0322975386850989,1.9478765170801247,0
AFRM,2025-10-13,1.4904591312878621,-0.15299238323285325,2.4586870043105185,0.4391976214216234,0
AFRM,2025-10-15,1.5496476299476285,-1.73830898852897,1.1178074112857717,-1.080355190800795,1
AFRM,2025-10-20,1.2656329044793924,0.11786835152588866,1.1841150827786553,5.071940946421931,0
AFRM,2025-10-23,1.337050329011799,0.2093488777762464,1.057591084309542,4.24683586180226,0
AFRM,2025-10-24,2.9136421339403507,-0.47237775724630554,0.8325711364864196,-3.1898509306571574,1
AFRM,2025-10-27,1.7599596743137664,-0.24420468632467507,2.3741888230846775,-0.5851775252923316,1
AFRM,2025-10-28,0.9156331273759364,-0.052291626208129244,1.3079524935604023,-1.6072605331873755,1
AFRM,2025-10-31,2.7598355842630586,-0.8370328224450625,1.2974222764496761,2.6857142857142793,0
AFRM,2025-11-07,6.8470176709603665,-2.2980807975974638,4.109225269316615,5.696318308232333,0
AFRM,2025-11-10,2.568198466588992,2.3580793752922267,0.6373373997422396,0.39582937174921956,0
AFRM,2025-11-11,1.0612420613387474,0.22392233292259123,2.0314254724107577,-2.454564981884801,1
AFRM,2025-11-12,1.1465174597813972,-0.7147624486366492,0.29262384693344773,4.124946803905261,0
AFRM,2025-11-20,3.1251595290219965,0.29031696569164556,0.7798375584499225,-7.612714574601774,1
AFRM,2025-11-21,1.032000732421875,-2.0836625300042098,1.017690276024538,2.7001338663015133,0
AFRM,2025-11-26,1.4150206317526026,0.7347493399256639,0.1434269268760293,-0.9057777236374664,1
AFRM,2025-11-28,0.667290567933508,-1.2042210189426323,0.9844463891012942,,0
AFRM,2025-12-02,0.8415554265815414,-1.090700777622309,1.0541323583010636,-3.7410071942445966,1
AMC,2025-10-02,1.0135138357007838,-0.8375174530792631,0.6644511956770989,4.685618395197376,0
AMC,2025-10-06,0.9836040559362251,-0.3267955217821925,3.3653812530713236,-4.870127513690485,1
AMC,2025-10-15,0.7042216583037091,-0.8726006790061299,0.348435710946861,-0.7027935605973737,1
AMC,2025-10-20,0.7282862201445881,-0.7230205610297961,0.9856613733435202,1.0291449493247835e-06,0
AMC,2025-10-24,0.91407643375711,-0.9057967590449446,2.1582723521500116,-2.173912705455693,1
AMC,2025-11-24,0.9228544169763833,1.1356344011599306,1.7699102384854115,-0.8963976735931584,1
AMC,2025-11-28,1.7467215592163603,0.21881461625826992,0.8492552803833259,4.291848908513576,0
AMC,2025-12-12,1.1600959052066053,-2.045456668562103,0.9499983354048376,-2.522938764814625,1
AMD,2025-09-24,1.0351502963140156,0.8187647885383115,0.5966084639233626,-1.4663509495153106,1
AMD,2025-09-29,0.5400317804405417,0.08484083975457435,0.03493728615114381,0.7526071982105337,0
AMD,2025-10-02,2.8859090194096977,0.7871140826748313,0.5382971870771501,0.7234745192798375,0
AMD,2025-10-06,37.639121403769835,-0.21240367877757407,5.158032022933362,-9.773774570681395,1
AMD,2025-10-07,5.215478013474847,-0.7268077838478181,0.5390556001290968,-1.6476639529672776,1
AMD,2025-10-08,0.7761094828650728,0.11845088804042436,1.7130453788912432,10.589341805550072,0
AMD,2025-10-13,2.4192255099960196,-0.9835092192031061,7.8456893714646645,-1.753391717980406,1
AMD,2025-10-14,1.3893674023315605,0.3084152202355225,2.797025734605019,-0.29640809249544975,1
AMD,2025-10-15,1.8157704950382256,-1.8451178451178514,0.5297999771488686,7.250347848432607,0
AMD,2025-10-20,1.5635749318755319,-0.5170695847354415,0.3528642243784179,1.767889323055487,0
AMD,2025-10-24,3.394222340547337,0.7403611266363291,0.10019587075307738,3.9730476332639477,0
AMD,2025-10-27,2.031143684118884,0.5622983582090194,2.8269218285258324,0.8055335765441566,0
AMD,2025-10-29,2.2802951766961823,-0.7054066914246896,2.250031863941866,-0.017034119758657075,1
AMD,2025-10-31,1.4291295324718964,-1.0446941688934441,0.9166505666699533,-1.14299986247355,1
AMD,2025-11-03,1.1562154029390412,-0.6046511627906985,1.061757589681131,0.07517249922737834,0
AMD,2025-11-10,3.6319301848049323,1.337378089272196,0.4249399429296901,0.6563467492260077,0
AMD,2025-11-12,6.376447386796793,-0.5812492235494275,0.6456153945346792,2.447509488853811,0
AMD,2025-11-20,0.7962659756486024,3.327306731109213,2.8644679958667427,-11.515646260288158,1
AMD,2025-11-21,1.4476569497472398,-1.8733906007080838,11.788204612236202,-2.4565444553340163,1
AMD,2025-11-24,1.6985781355470724,-0.6632193381379302,0.29782203345842706,3.8086484834976653,0
AMD,2025-11-26,2.312557885338057,0.6420711261784511,0.9271897209017739,1.8320277018004865,0
AMD,2025-11-28,1.1191608749817465,-0.5899587714289867,0.4800384618214251,0.6030618552986293,0
AMD,2025-12-02,0.9396600601757357,0.07285696358721755,0.12960117057010126,-2.995377905850951,1
AMD,2025-12-03,0.5992649058363234,-0.36556059463847773,1.9842019787944345,0.3834243888836388,0
AMD,2025-12-05,0.5440035585595645,0.6805580706711079,0.17342666265980605,0.3706889870627185,0
AMD,2025-12-08,0.5092452314789598,-0.041271924975404245,0.31767587594425795,0.8102054747626424,0
AMZN,2025-09-24,1.5238321935497618,0.2929454744639413,1.0498692520014818,-1.6421349753847478,1
AMZN,2025-10-03,0.601090828600937,0.08336547917520114,0.3164283051317778,-1.6000504824654067,1
AMZN,2025-10-13,0.5356963832281313,-0.5739443154720967,4.222936370767179,1.0105204789143098,0
AMZN,2025-10-21,0.8729181716263948,0.07163957719133415,1.0176843950659056,1.623131906557421,0
AMZN,2025-10-27,1.5880111601857392,-0.0361529132941274,0.8989896365300691,-0.39945461935211557,1
AMZN,2025-10-28,0.5817546146774435,0.07254966540232392,0.780912365508572,0.37682883826874336,0
AMZN,2025-10-29,1.1314811726525613,-0.5534916764067486,1.290600116436298,-0.7303416432323449,1
AMZN,2025-10-31,1.213590998479854,10.16043080376965,2.562030613445872,-2.256193851756896,1
AMZN,2025-11-03,4.532722450838637,-0.9216877260373837,0.0,-0.6258799066924242,1
AMZN,2025-11-10,1.4483269906211116,0.5566724117762865,0.24186284841100034,-0.010067076976171584,1
AMZN,2025-11-19,0.5008537464520518,-0.6847934632982381,5.136348366949646,-0.5162359966928266,1
AMZN,2025-11-20,2.048701316222673,-0.04041773462315122,7.256349005921756,-4.534647978042497,1
AMZN,2025-11-24,0.8426974587960714,0.26346897972183536,0.08414712595454037,1.6847866556276216,0
AMZN,2025-11-28,0.9534828158069159,-0.11332846788441381,0.7733964979263874,0.7910258573303115,0
AMZN,2025-12-05,0.5148363363056333,0.21424217207330953,0.22090116412791924,-0.36895775015061366,1
ANET,2025-09-24,1.1748200529938813,-0.731533963017612,3.531239371598903,-1.410003303188409,1
ANET,2025-09-26,0.7199750719213077,0.16803855445577717,0.7894732948989359,-1.1034744800479335,1
ANET,2025-09-29,1.69824432908443,0.35917634136614673,0.044193791643700936,-1.0695543669123886,1
ANET,2025-10-03,1.22360879533844,-0.3488773747841074,2.298385196175983,-0.4862643199419376,1
ANET,2025-10-06,4.335861048531049,-0.41806843040178227,0.4829176248942436,-1.266692629421402,1
ANET,2025-10-07,0.5346721883722814,-0.6077899088839721,0.9357858812609585,-3.448960576086233,1
ANET,2025-10-08,1.8583560418226102,0.2380162533018807,0.03988138634677169,6.331504938871543,0
ANET,2025-10-10,0.6231513881485227,0.29038338946813474,0.38199098954289595,-3.6031531267106636,1
ANET,2025-10-13,4.3218653516132015,-0.6959612880235744,2.027228590462915,-8.279419607886322,1
ANET,2025-10-15,1.2036022839245495,-1.036356496883443,1.3611157735188804,2.1079631602710736,0
ANET,2025-10-16,1.0601157040621982,-0.38212513289024885,0.9937740963981238,0.7660497931480916,0
ANET,2025-10-20,2.253666630497689,-0.4452521696852901,0.4166715888566945,0.10593067144407983,0
ANET,2025-10-24,1.4663524482848973,-0.35549571235024474,1.4121448650908546,-0.709677419354835,1
ANET,2025-10-27,2.2807041339242167,-0.5171279664018584,1.5443053426621836,-0.38117251010127595,1
ANET,2025-10-31,1.672555123637104,-0.7912144986759946,0.7877455156404429,-2.1416577170032194,1
ANET,2025-11-03,1.8142603400152335,-0.7929477312033211,1.952487343753191,-1.6823052959501508,1
ANET,2025-11-05,5.21386295644935,-11.776185626299842,7.176816164573843,-1.542018782631612,1
ANET,2025-11-10,2.11659858893427,-0.3035669820857749,1.9636506279791153,-0.36363636363636365,1
ANET,2025-11-12,0.5930222619650768,-1.2628465394869426,2.089986814988896,-0.5932223463732563,1
ANET,2025-11-17,0.8601659435183037,-1.0395480225988665,0.958957956798041,-3.954716981132072,1
ANET,2025-11-20,4.027095089726024,-0.45308164218535185,3.9105903902896566,-7.708445174145089,1
ANET,2025-11-24,0.5453630806860131,1.0768291947405981,3.6230738049460296,2.730605104043405,0
ANET,2025-11-26,1.9473756190987581,0.29678498154246336,1.8643401389898258,-0.058833869400919135,1
ANET,2025-11-28,2.0408163265306074,-0.5697376531595044,2.28262862229821,1.0000000000000087,0
ANET,2025-12-02,1.3361533030509454,-0.1565856866520274,0.2807734562800481,-1.9499036608863207,1
ANET,2025-12-08,0.8865352885442561,0.4373984425856947,2.4953227898615635,-0.47791239339988373,1
ANET,2025-12-10,0.5910370369648537,0.38526831977662856,0.26515613902698865,1.0148774645330643,0
ANET,2025-12-11,2.37951259955951,-0.35003290784769236,2.611829337201063,-0.8411412894301827,1
APP,2025-09-26,1.9940277398628372,0.07663462246105149,1.634872106289882,2.8084663872717095,0
APP,2025-09-29,2.2414274258336437,0.8022154058990263,0.2761779969810828,3.8365143163139708,0
APP,2025-10-02,0.8635017882726047,-0.04698463232139723,1.6783216783216783,-4.180571725783453,1
APP,2025-10-03,1.836884643644379,-0.6786870390961719,1.1762572363983812,-1.477633477633479,1
APP,2025-10-13,3.2655424731088485,-0.5028230237342025,2.36828736584596,0.2735768903993226,0
APP,2025-10-15,2.2677974377648304,-0.806991911815485,1.5828384088010203,0.08286570869788827,0
APP,2025-10-16,1.4787702123921564,0.17914564364689167,1.6260162601626018,-1.1634923690865644,1
APP,2025-10-22,3.1242031674977335,-0.6878929759122602,1.4404959139558502,-0.6841349326341275,1
APP,2025-10-24,2.7368278523433065,0.2791996483655709,1.2932208301575203,1.4827018121911038,0
APP,2025-10-27,2.9626623376623376,-1.058485772532073,0.9826042391433224,1.395348837209306,0
APP,2025-11-03,1.739844809519828,-0.17031324565217804,0.9221812929071307,-2.355337930402155,1
APP,2025-11-05,0.7985614263331682,-2.098585009655843,3.196214494177257,1.7463186369991088,0
APP,2025-11-06,4.674800686227665,-0.04836521190779668,4.734320775493856,-4.244109011851296,1
APP,2025-11-10,2.326668523553274,-0.060300907795703476,0.18305981655820713,2.0583359606426606,0
APP,2025-11-12,1.0321559171193873,-1.0265483441237757,9.836946508628639,-2.847176079734217,1
APP,2025-11-19,0.7566377510646203,0.0894360072130965,0.2925578531525418,1.842605556526896e-06,0
APP,2025-11-20,4.507633140778598,-0.2587656807740587,0.16468494862049549,-5.999495304013219,1
APP,2025-11-24,1.1480139917090657,-0.9375685924376252,1.587944074258842,6.249581462957827,0
APP,2025-11-26,1.938740498310811,-0.21933241655865376,0.6797834885324385,3.4360841874328245,0
APP,2025-11-28,0.7843434769896965,-0.16037373749363767,1.436354998877584,1.9006633531057666,0
APP,2025-12-02,1.6440792697138833,0.29762298692477596,0.3198568787325104,3.045603190972229,0
APP,2025-12-04,1.895218795176047,0.5479353709784782,0.8779582187268862,1.5821602127276388,0
APP,2025-12-05,0.5359921793879284,-0.48608614811418716,0.48270179515321926,0.6538694190648674,0
APP,2025-12-08,0.7132121282192018,0.5900757055616099,0.5476636468550442,-1.020986547085203,1
BB,2025-09-23,0.6787287164058098,0.7912762931596422,0.4753403558830265,-4.044939707421289,1
BB,2025-09-29,1.214574898785417,-1.1583088649956853e-06,1.6699388125556363,-0.9839999999999982,1
BB,2025-10-02,1.3513497504208205,-0.4054304708620088,1.7418017152880036,-2.484470509348971,1
BB,2025-10-07,1.0271129553557716,-0.39203852765189035,1.3429732362100872,-3.1250038494664816,1
BB,2025-10-13,1.3392848627907792,-0.5549414829264687,3.9194947582180166,0.22026515927306098,0
BB,2025-10-15,1.342286572893733,-1.3245078814441884,0.7692378633420394,-0.22075517318294152,1
BB,2025-10-16,1.1061984880835705,0.5561760862605242,0.11110375844432714,-1.9102881484059007,1
BB,2025-10-20,0.890873269673706,-0.44346403252388256,0.8832620703345317,0.882997535078325,0
BB,2025-10-27,1.0460235084948626,-0.20876747249823727,2.4271234995278976,-0.6211164426486356,1
BB,2025-10-28,0.6249984105428097,-0.31152766442786295,0.9443263417666649,0.2070409203292931,0
BB,2025-11-10,1.0964941560176469,0.773478539114284,2.00845182068001,0.4338365706369042,0
BB,2025-11-20,2.1327000658659068,-0.4998578325495725,0.6896490489400458,-3.9443142699883076,1
BB,2025-11-24,0.9592335287043819,-1.8295909829181567e-06,0.0,-1.4251790404586613,1
BB,2025-12-02,1.5151510334978209,-0.6747119455246249,0.10864822441156533,0.9950253548077603,0
BB,2025-12-08,0.5786988470289376,-0.11560253145967087,0.11285864102696304,1.4959772830157652,0
BBBY,2025-09-22,2.9411784741057114,1.2765998546762565,6.874995965224049,-4.285716148576609,1
BBBY,2025-09-29,0.5319128645227272,1.2931063629501667,0.24617991827699864,-2.3280403566721786,1
BBBY,2025-10-06,0.7487492236043803,-0.2489642345228391,4.556358270317339,2.83503520289956e-06,0
BBBY,2025-10-13,2.511410299501465,-1.072835089185518,1.3455332416251002,-0.3340706432692971,1
BBBY,2025-10-15,0.9966764735225102,-1.3653712355775707,0.8384835763954469,-9.210525176531712,1
BBBY,2025-10-16,1.207730850735732,-0.956933731610263,7.502741568190382,-5.131266212036391,1
BBBY,2025-10-20,1.651842439644217,0.06357570282707285,1.049378477496861,6.624999999999992,0
BBBY,2025-10-24,1.6646871668830339,-0.2372515356079108,0.34404456108726744,0.23391589261962392,0
BBBY,2025-10-27,5.017502917152855,-1.0963642501010598,7.052632382041529,2.5555555555555602,0
BBBY,2025-10-31,1.5872993166484581,-2.388636388543058,3.9390096216068495,0.3906272439053779,0
BBBY,2025-11-10,2.2889856275741263,3.2744183640230567e-06,5.131578445434566,-0.2797216097995585,1
BBBY,2025-11-12,0.700280913451811,0.9900965578360587,4.521278878475752,-5.980529260060819,1
BBBY,2025-11-20,2.4475547817203593,-1.464252038797218,1.3333320617675781,-5.290104546951415,1
BBBY,2025-11-21,1.0810834867460266,-1.3333333333333366,1.1304357777471128,-0.8912679558722565,1
BBBY,2025-11-24,1.6187067512128066,-0.979515108817393,3.352406635870423,-0.3539839828291383,1
BBBY,2025-11-25,1.9538147623119746,0.6255623077896596,3.9867074782666108,-1.2369298597434188,1
BBBY,2025-12-03,0.6677831353647645,-0.49833855517548165,2.373156258790666,9.286895036599818,0
BBBY,2025-12-08,2.5316458714159182,0.23790915257375678,1.4459679660187508,-8.148148418508494,1
BBBY,2025-12-11,1.0920439793055565,-1.8376754357236287,3.36322641871614,-1.3888891791447078,1
BE,2025-09-29,3.580059187539955,0.04263699458243676,0.21721918837166815,0.9463671694330249,0
BE,2025-10-03,0.9761624114332145,-1.58623402179986,3.364851473342989,1.506296008675689,0
BE,2025-10-06,2.978956659766926,0.9615357056336699,0.3249798932897512,-5.290889317985942,1
BE,2025-10-07,0.8629520052852212,-0.9169174963638461,0.9189095115385882,-3.1183178812975116,1
BE,2025-10-08,2.428540002183249,0.4317861454686642,0.1622788506668281,-0.646626790711476,1
BE,2025-10-13,22.206846378150036,-0.959232268758204,10.630934117204053,3.792812734459567,0
BE,2025-10-15,5.35449337978002,-0.32370374452618444,1.2048187654038744,-3.5013638308718376,1
BE,2025-10-16,2.4532530806366886,-1.5374108735608911,3.3702475125672384,-3.298729371124301,1
BE,2025-10-20,4.161434430177971,-0.5352350421838825,0.8089543007976019,-5.8636123862898994,1
BE,2025-10-24,3.7689672050905476,-0.31082550782156004,1.1839888201935522,3.962264150943399,0
BE,2025-10-27,2.2323082233297384,-0.6759774392711843,4.679468058145004,-3.6037666697456983,1
BE,2025-10-29,12.935630231249732,3.57233686637366,6.968254497117286,3.395202509380377,0
BE,2025-10-31,3.038015418072108,-0.9016059623921829,0.8962236162574317,-0.13668648953541393,1
BE,2025-11-03,0.7680056820477125,0.0380292739841537,2.3690413722565875,7.908236786645589,0
BE,2025-11-05,3.5189529029509767,-1.5157235036152519,2.0668390447443183,5.35673781810613,0
BE,2025-11-10,4.581953017092542,2.7708409142104626,0.3623723153037892,-1.3488773714427906,1
BE,2025-11-12,2.2194308978830053,-1.4682046274183684,3.2229103937609644,-2.6085594855139855,1
BE,2025-11-20,3.6663597379661774,-0.8902632764839078,3.5523442976856536,-17.329795524803526,1
BE,2025-11-21,0.5561461423170121,-2.0429512944872847,5.758514246827437,-4.2891903712525785,1
BE,2025-11-26,6.514834436260227,-0.9066701245298437,2.070353344382001,1.4224908681817001,0
BE,2025-11-28,2.882585441661706,-0.3438918260978415,0.5124806884802517,5.748563557763961,0
BE,2025-12-02,2.2021110001492556,-2.3276367137375757,0.3035186321710646,3.227076574230693,0
BIRD,2025-09-26,1.0416696468989093,,0.0,-1.3745733557004327,1
BIRD,2025-09-29,0.5226477513329871,-1.0344860131334066,2.542372881355938,0.5199310081915965,0
BIRD,2025-10-07,1.42404821854603,-0.2839984414391169,2.61538578913762,-4.368172450505643,1
BIRD,2025-10-13,2.881358841718247,0.8547024988468346,9.751822478579776,1.9769328656506304,0
BIRD,2025-10-15,0.9230760427621695,,1.3037647880850731,-3.6585357450148117,1
BIRD,2025-10-17,1.7571866702728793,0.6430902115370797,2.351096879725918,8.320253123433162,0
BIRD,2025-10-20,1.4492753623188355,2.9850775586335407,5.332744106366024,1.4285714285714235,0
BIRD,2025-10-24,1.1347533963250802,,0.5610092736466084,-4.908837430900408,1
BIRD,2025-10-30,0.671140939597313,-0.8002541743172803,0.0,11.866666666666674,0
BIRD,2025-10-31,8.104883132589013,-0.2378103183707319,1.2074643249176666,-0.7717717439854377,1
BIRD,2025-11-05,0.6142454592543024,-1.153608508049132,1.7093943445829258,1.2210064070848003,0
BIRD,2025-11-11,1.5025028999341314,,0.0,-2.1381566667325425,1
BIRD,2025-11-17,2.7722783608011716,-3.6259499888798694,12.160500333790095,-5.780347859593791,1
BIRD,2025-11-19,1.0504189659567487,,0.15495907176624352,-8.835757751255766,1
BIRD,2025-11-20,3.3067322647286166,-1.8883950952367434,1.3384025778056627,-3.311262756314436,1
BIRD,2025-11-21,2.511410299501465,,0.0,0.2227222581649606,0
BIRD,2025-11-24,1.5555593702528212,-1.0989052448102827,0.4476317219888576,5.908092301897381,0
BIRD,2025-12-03,1.5936235982583424,,0.0,-2.156860915480608,1
BIRD,2025-12-05,0.9940342685100285,-1.7578103041159383,0.0,-1.57480167140813,1
BIRD,2025-12-08,2.6000022888183594,0.4016060411629196,1.2645049860284938,-4.093569390959058,1
BIRD,2025-12-11,0.8474624763100889,-2.121393488205793,0.0,-3.571433208140214,1
BROS,2025-09-23,1.9699948833278766,-0.2703668772061485,1.6140318753426535,-1.8964874223166128,1
BROS,2025-09-29,1.242934692152922,0.3401395262336161,1.6447413231254129,-2.2135386136285593,1
BROS,2025-10-02,0.6397100615200679,0.09567873496573231,0.4658289588281065,0.6152695419994043,0
BROS,2025-10-08,0.5081022337380647,0.037805900898316966,0.8338551285715657,0.12534169512017512,0
BROS,2025-10-13,2.5719534598897695,0.3071249937417605,0.7916535012784952,4.059701492537312,0
BROS,2025-10-15,1.3416497885775371,-0.33898018699344484,0.46015091399665947,3.300389514512029,0
BROS,2025-10-21,1.1565809148062114,-0.986607360981461,0.3361689536634507,1.1257722833013721,0
BROS,2025-10-24,1.7675910498405771,0.052529135576651495,0.05159517318462728,-1.9776465962208323,1
BROS,2025-10-27,2.421054505465323,0.12295748190581819,0.32478397728031516,2.5522420428637838,0
BROS,2025-10-31,0.5405391658748592,-0.9635990483678284,2.3233353830357943,-0.4659484598843232,1
BROS,2025-11-03,0.8282319049333828,-0.5906549815529664,0.424957275390625,-2.696428571428568,1
BROS,2025-11-06,0.5446434020996094,-0.05354056746465533,2.9503105590062124,-5.479087627128912,1
BROS,2025-11-10,2.074767495984229,-0.05604106105169061,0.4433410227095919,3.790513397753121,0
BROS,2025-11-12,1.7496905525206194,0.14303539136010618,0.38931905712834425,1.684503058886439,0
BROS,2025-11-20,2.5487853444842714,0.09966480542077628,1.5094325227557488,-1.160194174757275,1
BROS,2025-11-21,1.3702636886618345,-0.6101730970552318,0.249044188151682,6.279072910251858,0
BROS,2025-11-28,0.8922430285870723,-0.41011697861637764,0.0,-0.20408033778496018,1
