Date,Ticker,Close,High,Low,Open,Volume,Prev_Close,Prev_Vol,RSI_14,ATR_14,ATR_Pct,Vol_MA20,Vol_Ratio,Dist_MA20,Gap_Pct,Strategy_Ret,Is_Signal,Label,QQQ_Gap_Pct,QQQ_RSI_14,QQQ_Dist_MA20,SPY_Gap_Pct,SPY_RSI_14,SPY_Dist_MA20,Sector,Is_Tech,Pred_Prob,Pred,Gap_Bin,Vol_Bin
2024-01-04,IONQ,12.279999732971191,12.609999656677246,11.850000381469727,12.0600004196167,7264400.0,11.930000305175781,6225700.0,39.11066920873667,0.7934515375198508,0.06650892851826794,8137920.0,0.7650234949471117,-0.0966291885045284,0.010896907888972808,-0.01824206514923856,True,0,-0.004744753782972365,50.1923787242672,-0.01396092100012103,-0.0010453345223395685,57.06730085601962,-0.0007841234407355291,Technology,1,0.5358446146978948,1,1.0-2.0%,<1.0x
2024-01-04,ONDS,1.7899999618530273,1.9600000381469727,1.75,1.9199999570846558,414900.0,1.8700000047683716,534400.0,75.84732705852268,0.18791204806841078,0.10048772598355506,495395.0,1.0787351507382998,0.34547999975539967,0.026737942346945313,0.06770833236320563,True,1,-0.004744753782972365,50.1923787242672,-0.01396092100012103,-0.0010453345223395685,57.06730085601962,-0.0007841234407355291,Technology,1,0.540628106097629,1,2.0-3.0%,1.0-2.0x
2024-01-04,CRWD,245.64999389648438,247.61000061035156,243.63999938964844,246.0,2103000.0,244.36000061035156,3157600.0,53.23135184586598,6.643449797656007,0.02718714102579102,2748165.0,1.148984868084704,-0.022137062780531958,0.006711406881454084,0.0014227890386814025,True,0,-0.004744753782972365,50.1923787242672,-0.01396092100012103,-0.0010453345223395685,57.06730085601962,-0.0007841234407355291,Technology,1,0.525999277229191,1,0.5-1.0%,1.0-2.0x
2024-01-04,QBTS,0.8759999871253967,0.8759999871253967,0.8149999976158142,0.8460000157356262,974500.0,0.8399999737739563,1234900.0,42.72530444399246,0.08597230557442444,0.10234798602215142,1670570.0,0.7392087730535086,-0.11111109023565535,0.00714290732023824,-0.035460958429988323,True,0,-0.004744753782972365,50.1923787242672,-0.01396092100012103,-0.0010453345223395685,57.06730085601962,-0.0007841234407355291,Technology,1,0.5358446146978948,1,0.5-1.0%,<1.0x
2024-01-04,SOUN,2.059999942779541,2.0999999046325684,1.9700000286102295,2.009999990463257,5705300.0,1.9800000190734863,8034200.0,43.329919325000716,0.13396585277696907,0.06765952095276066,8946335.0,0.8980437240501278,-0.05076741676998786,0.015151500555948771,-0.024875598285331528,True,0,-0.004744753782972365,50.1923787242672,-0.01396092100012103,-0.0010453345223395685,57.06730085601962,-0.0007841234407355291,Technology,1,0.525999277229191,1,1.0-2.0%,<1.0x
2024-01-04,MU,82.08914184570312,83.62750990017584,81.98989400363634,82.84343907523571,19134200.0,81.64252471923828,12915600.0,55.33538548571902,2.145290059477328,0.02627662565378519,15752040.0,0.8199318945355649,0.026143421659615917,0.014709422082759797,0.009105093148626463,True,1,-0.004744753782972365,50.1923787242672,-0.01396092100012103,-0.0010453345223395685,57.06730085601962,-0.0007841234407355291,Technology,1,0.525999277229191,1,1.0-2.0%,<1.0x
2024-01-05,NVDA,49.069664001464844,49.51941421396134,48.27910404671196,48.43501923291163,415039000.0,47.97127914428711,306535000.0,49.24282433047633,1.208710818073529,0.02519655176252423,363599700.0,0.8430562511465218,-2.3682473617281374e-05,0.009667036128632097,-0.013103014690700772,True,0,0.0004289640821477661,47.50701414810881,-0.015431054783324405,0.0004493873265953781,54.39752230722799,-0.003951910407918202,Technology,1,0.5740337042196733,1,0.5-1.0%,<1.0x
2024-01-05,UBER,57.58000183105469,58.5099983215332,57.220001220703125,58.11000061035156,17886300.0,57.79999923706055,20370700.0,43.57376436285174,1.5554772482691377,0.026911371432541256,44512275.0,0.4576423020391566,-0.05080038028456657,0.005363345629462346,0.009120612179144642,True,1,0.0004289640821477661,47.50701414810881,-0.015431054783324405,0.0004493873265953781,54.39752230722799,-0.003951910407918202,Technology,1,0.6063876483692341,1,0.5-1.0%,<1.0x
2024-01-05,AMD,138.5800018310547,141.00999450683594,136.44000244140625,136.77999877929688,69657700.0,136.00999450683594,58610300.0,53.04104314486293,4.604258457619724,0.03385235382380897,67480120.0,0.8685565467281327,-0.012782307104211243,0.005661380071758158,-0.01315984111582155,True,0,0.0004289640821477661,47.50701414810881,-0.015431054783324405,0.0004493873265953781,54.39752230722799,-0.003951910407918202,Technology,1,0.5740337042196733,1,0.5-1.0%,<1.0x
2024-01-05,MRVL,59.54119110107422,60.763418523773,58.1500440081203,58.179853138719366,17199800.0,57.7028923034668,17872600.0,52.66936160454711,1.8863756869456636,0.03269118083414217,8983295.0,1.989537246633891,0.007932588057506518,0.008265804645357673,-0.02339878650276046,True,0,0.0004289640821477661,47.50701414810881,-0.015431054783324405,0.0004493873265953781,54.39752230722799,-0.003951910407918202,Technology,1,0.5740337042196733,1,0.5-1.0%,1.0-2.0x
