Ticker,Adj Close,Close,High,Low,Open,Volume,Prev_Close,Prev_Vol,RSI_14,ATR_14,ATR_Pct,Vol_MA20,Vol_Ratio,Dist_MA20,Gap_Pct,Probability,Sector,Date,QQQ_Gap_Pct,QQQ_RSI_14,QQQ_Dist_MA20,Sector_Corr,Ret_MOC,Ret_1H,Ret_2H,Ret_3H,Ret_4H,Ret_5H
ABAT,,1.8899999856948853,1.9800000190734863,1.850000023841858,1.9700000286102295,716900.0,1.9600000381469727,996900.0,38.86551975371567,0.23647322055752812,0.12064959997709751,767655.0,1.2986302440549466,-0.07381287030734096,0.00510203585134164,0.5509086378457632,Industrials,2024-03-13,,,,,0.04060915825051112,0.02030460938141998,0.05025379475839787,0.04060915825051112,0.04314722685914751,0.05076143268505669
ABAT,,2.180000066757202,2.194999933242798,1.8899999856948853,1.909999966621399,641200.0,1.8899999856948853,716900.0,37.28900931525219,0.2288679901771067,0.12109417561342475,757500.0,0.9464026402640264,-0.09521555153006633,0.010582000570312384,0.5131891049158253,Industrials,2024-03-14,,,,,-0.14136131144201364,-0.054973895349595604,-0.07591628412030502,-0.08638747850565973,-0.09947640907411141,-0.12303665885440121
ABAT,,1.9800000190734863,2.130000114440918,1.9500000476837158,2.130000114440918,539400.0,2.049999952316284,679400.0,44.95442630857446,0.22967418824640315,0.11203619199449029,654530.0,1.0379967304783586,-0.0007036815544788633,0.03902447023681246,0.6038153745991379,Industrials,2024-03-21,,,,,0.07042257620103633,0.06338032977429262,0.07981223810336127,0.0751174071521988,0.07037562005617276,0.07981223810336127
ABAT,,1.7200000286102295,1.9199999570846558,1.7000000476837158,1.9199999570846558,1472900.0,1.899999976158142,585500.0,41.313510951279426,0.21711703579220293,0.11427212553508563,584360.0,1.0019508522143883,-0.08309457626396222,0.0105263058828844,0.5191361478258169,Industrials,2024-03-25,,,,,0.10416663174206933,0.057291675397815996,0.0885416462939849,0.0734374564412661,0.07812498932859525,0.07291666084590044
ABAT,,1.7050000429153442,1.7799999713897705,1.7000000476837158,1.7699999809265137,550800.0,1.7200000286102295,1472900.0,37.277318178609214,0.21732295533568416,0.12635055332602665,633500.0,2.325019731649566,-0.1420261845198122,0.029069739235228063,0.6001764768701507,Industrials,2024-03-26,,,,,0.03672312921559748,0.025423704841567484,0.027627123575448973,0.005649712187014997,0.008474568280522494,0.02824856093507498
ABAT,,1.600000023841858,1.7400000095367432,1.590000033378601,1.7400000095367432,1088400.0,1.7050000429153442,550800.0,36.95332455565251,0.20751416736213918,0.12170918600524784,636665.0,0.8651331547988346,-0.14799852944565028,0.02052783914395287,0.5633577123688714,Industrials,2024-03-27,,,,,0.08045976145262136,0.06321839867943513,0.08045976145262136,0.06321839867943513,0.05747127775503971,0.06321839867943513
ABAT,,1.75,1.840000033378601,1.6200000047683716,1.6200000047683716,769900.0,1.600000023841858,1088400.0,34.68101832604028,0.203406010847568,0.12712875488536393,672165.0,1.619245274597755,-0.19372900222999534,0.012499987892806711,0.5321768648664988,Industrials,2024-03-28,,,,,-0.08024691040060576,-0.08333332720116825,-0.059135828315076036,-0.09567899440341822,-0.12037040239389914,-0.10339507319781494
ABAT,,1.75,1.850000023841858,1.7200000286102295,1.8250000476837158,319900.0,1.75,769900.0,40.32626661456035,0.2060198678967948,0.11772563879816846,696660.0,1.1051301926334223,-0.08060451108730171,0.04285717010498047,0.5475344630292102,Industrials,2024-04-01,,,,,0.04109591546526568,0.03561646877925118,0.030137022093236685,0.013424663976782603,0.023123335560750684,0.03616443957591541
ABAT,,1.75,2.1050000190734863,1.7200000286102295,1.7200000286102295,2601600.0,1.6399999856948853,1000100.0,37.565061525492574,0.20019060381070772,0.12206744241274176,678655.0,1.473650087305037,-0.10474949881141749,0.0487805143982653,0.5205925770308232,Industrials,2024-04-03,,,,,-0.01744184354113684,-0.10465113055454636,-0.1159302004670509,-0.09302323486045513,-0.11046507840159198,-0.06116275075708294
ABAT,,1.7200000286102295,1.7999999523162842,1.6399999856948853,1.7999999523162842,1103200.0,1.75,2601600.0,41.85276184056263,0.21910556306555723,0.12520317889460414,777155.0,3.347594752655519,-0.05672739499903523,0.02857140132359096,0.5670702004866857,Industrials,2024-04-04,,,,,0.04444440323629388,0.038888852831757144,0.04961106643706074,0.04166662803402551,0.022277766394026184,0.05277772884309898
ABAT,,1.7599999904632568,1.7999999523162842,1.7200000286102295,1.7999999523162842,577300.0,1.7200000286102295,1103200.0,41.02527514521659,0.21488373474811737,0.12493240184521667,812555.0,1.3576927100319363,-0.043443631156696916,0.0465115827763649,0.5435261601255973,Industrials,2024-04-05,,,,,0.02222220161814694,0.02416663763699631,0.019444426415878572,0.016666651213610204,0.024999976820415305,0.027777752022683674
ABAT,,1.8799999952316284,1.9800000190734863,1.7699999809265137,1.7999999523162842,1026100.0,1.7599999904632568,577300.0,42.65332813482931,0.20524917681654145,0.11661885109585539,823890.0,0.7007003362099309,-0.03575736186966483,0.02272725117600642,0.5472793854843013,Industrials,2024-04-08,,,,,-0.044444469463678714,-0.013888942238726675,-0.061111120677288924,-0.05000001986821545,-0.03333336865460525,-0.03611114385687361
ABAT,,1.7699999809265137,1.8300000429153442,1.7200000286102295,1.8300000429153442,422300.0,1.8200000524520874,580200.0,45.27608128362333,0.19165905805878014,0.1053071717226369,818235.0,0.7090872426625603,-0.01227902963491112,0.005494500096186174,0.5366645539351984,Industrials,2024-04-11,,,,,0.032786918350693264,0.04409838140496678,0.04918034495519653,0.050000022799590364,0.04562842934338548,0.0409836316529449
ABAT,,1.6100000143051147,1.7599999904632568,1.5499999523162842,1.7599999904632568,626400.0,1.7100000381469727,513200.0,41.40827106852436,0.1782672445397199,0.10424984828239987,797105.0,0.643829859303354,-0.02963474566375346,0.029239737544372344,0.521141736348785,Industrials,2024-04-15,,,,,0.08522725964257533,0.05965910206956811,0.07386363405457212,0.06835223635951083,0.07102272765757131,0.09374997883357773
ABAT,,1.5,1.6200000047683716,1.4900000095367432,1.6200000047683716,658200.0,1.6100000143051147,626400.0,38.11366457991127,0.1805338726545237,0.11213283916177054,804835.0,0.7782961725074083,-0.08924806905497396,0.00621117414559334,0.5434243306319433,Industrials,2024-04-16,,,,,0.07407407679948078,0.0617901482352794,0.0648765650358419,0.06790124319835579,0.06790124319835579,0.07407407679948078
ABAT,,1.4299999475479126,1.5800000429153442,1.3899999856948853,1.5099999904632568,684500.0,1.5,658200.0,34.83077060946747,0.17692430998145975,0.11794953998763984,813475.0,0.8091213620578382,-0.13652609904948665,0.006666660308837891,0.5392151281976673,Industrials,2024-04-17,,,,,0.05298016120569697,0.03311255141196694,0.05298016120569697,0.07947020233527052,0.05960267148809036,0.05225164244349677
ABAT,,1.3600000143051147,1.4500000476837158,1.2100000381469727,1.440000057220459,734400.0,1.4299999475479126,684500.0,32.889341090491556,0.17785829192710256,0.1243764324831511,806845.0,0.8483661669837453,-0.15998247127980147,0.006993083943600166,0.5804378068066085,Industrials,2024-04-18,,,,,0.05555558315029741,0.006944520329984546,0.010416739102864036,0.017361176648623015,0.034722270513020466,0.04166670805877945
ABAT,,1.340000033378601,1.3799999952316284,1.3300000429153442,1.3799999952316284,349700.0,1.3600000143051147,734400.0,31.026906753849968,0.1822969860420769,0.13404190009161185,809595.0,0.9071202267800567,-0.17869365299627893,0.014705868173635691,0.5554266274482825,Industrials,2024-04-19,,,,,0.02898547970379774,0.018115924814873587,0.0207970972365127,0.015144935604955617,0.02159415819193715,0.03173912791839243
ABAT,,1.2799999713897705,1.3600000143051147,1.2400000095367432,1.350000023841858,628900.0,1.340000033378601,624500.0,30.49555877677763,0.16764382834188113,0.12510733146714434,802060.0,0.7786200533625913,-0.17266737283665545,0.007462679264300777,0.5799389189881523,Industrials,2024-04-23,,,,,0.0518518897895126,0.014888886789235596,0.04762967343454585,0.06296299010801333,0.05555558989567951,0.0659259148716765
ABAT,,1.3700000047683716,1.3799999952316284,1.2879999876022339,1.2899999618530273,740300.0,1.2799999713897705,628900.0,28.780681265096028,0.16424069808663044,0.12831304824820017,759860.0,0.827652462295686,-0.1975116901857139,0.007812492724042223,0.5427182735715557,Industrials,2024-04-24,,,,,-0.062015538977557606,-0.031007815693931157,-0.03488378110438446,-0.03488378110438446,-0.04651167733574438,-0.04263571192529107
ABAT,,1.340000033378601,1.399999976158142,1.2899999618530273,1.399999976158142,397400.0,1.3799999952316284,493400.0,35.35557329319548,0.1511054987373831,0.10949673859384365,739585.0,0.6671308909726401,-0.11560330236088234,0.01449273985189887,0.562454828658874,Industrials,2024-04-26,,,,,0.04285710271523855,0.028571401810159033,0.07107138754761878,0.07099994712216423,0.05042859572050564,0.053571378394048186
ABAT,,1.309999942779541,1.3300000429153442,1.2799999713897705,1.309999942779541,279500.0,1.2999999523162842,325300.0,32.42231358753903,0.13607463791612923,0.10467280223639798,690545.0,0.4710771926521805,-0.13801616156356722,0.007692300638503318,0.7222766816261919,Industrials,2024-05-01,,,,,0.0,0.003816790419867876,0.01908395209933938,0.015267161679471505,0.011450371259603628,0.011450371259603628
ABAT,,1.3600000143051147,1.3700000047683716,1.2999999523162842,1.3300000429153442,319800.0,1.309999942779541,279500.0,33.23481097118006,0.12992645460251812,0.09918050402875732,574440.0,0.4865608244551215,-0.1134810612613616,0.015267252678933151,0.6724629312652737,Industrials,2024-05-02,,,,,-0.022556368738162542,0.018797063579510668,0.011278184369081271,0.00812030350146354,0.0003760022206986937,0.006917365288353369
ABAT,,1.3600000143051147,1.399999976158142,1.3200000524520874,1.399999976158142,257000.0,1.3700000047683716,502700.0,38.10497583477755,0.12238556347748705,0.08933252777482946,531540.0,0.945742559355834,-0.0399451587403199,0.02189778925938227,0.532113560328663,Industrials,2024-05-06,,,,,0.028571401810159033,0.028571401810159033,0.05042859572050564,0.03528569485946544,0.03614280966593214,0.03621425009138669
ABAT,,1.3600000143051147,1.3799999952316284,1.3300000429153442,1.350000023841858,259500.0,1.340000033378601,197700.0,36.42185026708873,0.1107984959196092,0.0826854426564812,463680.0,0.426371635610766,-0.026500798743068543,0.007462679264300777,0.5118942685116004,Industrials,2024-05-09,,,,,-0.007407400212333817,0.011111100318500725,0.014814800424667634,0.007481486576901779,0.011111100318500725,0.011111100318500725
ABAT,,1.309999942779541,1.3700000047683716,1.2999999523162842,1.3300000429153442,416200.0,1.309999942779541,376600.0,35.044029036830906,0.09335396102767163,0.0712625687827088,427025.0,0.88191557871319,-0.008757193876332336,0.015267252678933151,0.5491131567681058,Industrials,2024-05-15,,,,,0.01503766878981691,0.015112779602914765,0.007518789579387513,0.007593990023527252,0.011203073555983415,0.01503766878981691
ABAT,,1.3300000429153442,1.3700000047683716,1.2799999713897705,1.3700000047683716,377100.0,1.309999942779541,416200.0,35.0440290368309,0.09168582470084419,0.06998918221805903,413610.0,1.0062619375740431,0.021435230071262135,0.04580157603787616,0.573497262462397,Industrials,2024-05-16,,,,,0.02919705234584303,0.05474456016253534,0.036496315432303784,0.043357636655829646,0.036496315432303784,0.02919705234584303
ABAT,,1.5099999904632568,1.5499999523162842,1.3300000429153442,1.3600000143051147,958800.0,1.3300000429153442,377100.0,37.68921210321099,0.09156541103496968,0.06884617148903198,395745.0,0.9528863283174772,0.014736064852130415,0.022556368738162542,0.5545133946190702,Industrials,2024-05-17,,,,,-0.11029409895615613,0.014705868173635691,-0.018382335217044615,-0.040441137477498154,-0.06426467547418782,-0.06250002739184014
ABAT,,1.4199999570846558,1.5399999618530273,1.3700000047683716,1.5299999713897705,725700.0,1.5099999904632568,958800.0,55.32299816910157,0.10073930377539612,0.06671477113353494,426200.0,2.2496480525574847,0.12727940502105572,0.013245020564786776,0.5360057268509659,Industrials,2024-05-20,,,,,0.07189543553075795,0.0522875328117732,0.06470586860331122,0.0784313771322296,0.09150326033517289,0.08549020341156735
ABAT,,1.4199999570846558,1.4600000381469727,1.399999976158142,1.4600000381469727,273300.0,1.4199999570846558,725700.0,48.007463679443724,0.1056864932974861,0.07442711020531771,431260.0,1.6827435885544684,0.07293774488797689,0.02816907202197346,0.565909856112708,Industrials,2024-05-21,,,,,0.027397315080268676,0.03417811892318415,0.023972660901509613,0.007397262824143114,0.027397315080268676,0.023972660901509613
ABAT,,1.4600000381469727,1.4700000286102295,1.4299999475479126,1.4500000476837158,250700.0,1.4199999570846558,273300.0,48.007463679443724,0.10242317677543929,0.07212899990907053,413480.0,0.6609751378543097,0.06402498472749873,0.021126825004031707,0.5341391674281687,Industrials,2024-05-22,,,,,-0.006896544920278584,0.013793172053857604,0.003448272460139292,-0.003448272460139292,-0.005103390624493874,-0.003448272460139292
ABAT,,1.440000057220459,1.4600000381469727,1.4299999475479126,1.4600000381469727,192800.0,1.4299999475479126,298900.0,48.809523870718,0.09663019662862717,0.0675735665545467,379275.0,0.788082525871729,0.0643339101090259,0.02097908510451529,0.5457900048045382,Industrials,2024-05-24,,,,,0.013698616715036242,0.017123352543991492,0.019931547741522913,0.01376712122963889,0.017123352543991492,0.020548006722750554
ABAT,,1.3899999856948853,1.4600000381469727,1.3700000047683716,1.4500000476837158,400800.0,1.440000057220459,192800.0,49.69462696915514,0.09187090334080095,0.0637992358959579,369045.0,0.5224295140159059,0.05301383419911421,0.006944437545758981,0.5837939621239834,Industrials,2024-05-28,,,,,0.041379351734971946,0.010344899593718312,0.006965521879343431,0.02068971697413619,0.027586261894414772,0.03448280681469336
ABAT,,1.3600000143051147,1.399999976158142,1.350000023841858,1.399999976158142,203500.0,1.3899999856948853,400800.0,45.46205544887712,0.09173726977207239,0.06599803648646178,369765.0,1.0839316863413249,0.015228411915106044,0.007194237817389377,0.5479825932817362,Industrials,2024-05-29,,,,,0.028571401810159033,0.03535713528492,0.03571425226269879,0.03571425226269879,0.032142827036428914,0.03521425443401089
ABAT,,1.3799999952316284,1.3899999856948853,1.3600000143051147,1.3799999952316284,223500.0,1.350000023841858,307700.0,42.29856406668561,0.08598774134704033,0.06369462209514237,365085.0,0.8428174260788583,-4.319177238087946e-09,0.02222220063700145,0.5664670877666046,Industrials,2024-05-31,,,,,0.0,0.0036231849629747175,0.0036231849629747175,0.010869554888924153,0.0005072441671455914,0.007246369925949435
ABAT,,1.399999976158142,1.4299999475479126,1.3799999952316284,1.399999976158142,190000.0,1.3799999952316284,223500.0,45.53307448245728,0.08270289995461083,0.05992963785534609,360270.0,0.6203680572903656,0.013391224321211315,0.01449273985189887,0.5239621098571708,Industrials,2024-06-03,,,,,0.0,-0.014285700905079517,-0.010714275678809638,-0.00800005040850044,-0.010714275678809638,0.0
ABAT,,1.4500000476837158,1.4600000381469727,1.3899999856948853,1.409999966621399,643000.0,1.399999976158142,190000.0,47.64030695057805,0.08036697512330178,0.05740498320853088,344635.0,0.5513079054652024,0.01878610498068789,0.007142850452539758,0.5735229684178469,Industrials,2024-06-04,,,,,-0.028368852488815252,0.0,0.0,-0.003546095992902228,-0.014184383971608911,-0.03191494848171748
ABAT,,1.4700000286102295,1.5,1.4500000476837158,1.4900000095367432,436800.0,1.4500000476837158,643000.0,52.57965906813044,0.07962648064678647,0.054914812433271835,363935.0,1.766799016307857,0.0700179592539909,0.027586179681114337,0.5227035907801558,Industrials,2024-06-05,,,,,0.01342280590503612,-0.00335570147625903,0.00335570147625903,0.00671140295251806,-0.00335570147625903,0.00671140295251806
ABAT,,1.2100000381469727,1.2790000438690186,1.190000057220459,1.2699999809265137,327100.0,1.2200000286102295,274500.0,34.63947750204075,0.08531548233689462,0.06993072158701691,384340.0,0.7142113753447469,-0.07770516871049271,0.040983566511258146,0.5987737416008339,Industrials,2024-06-12,,,,,0.04724405014224391,0.02393703797013047,0.027559029249642278,0.04724405014224391,0.0314960334281626,0.04724405014224391
ABAT,,1.1799999475479126,1.25,1.1699999570846558,1.25,315800.0,1.2100000381469727,327100.0,34.02704685729122,0.08557866121629927,0.0707261640647192,381865.0,0.8565854424993126,-0.08825674943692519,0.03305781867105094,0.5639555385497984,Industrials,2024-06-13,,,,,0.056000041961669925,0.040240001678466794,0.05200004577636719,0.04799995422363281,0.05200004577636719,0.06400003433227539
ABAT,,1.0,1.0759999752044678,1.0,1.0499999523162842,696200.0,1.0299999713897705,449800.0,24.847700848200216,0.0883951646815939,0.08582055061838792,364030.0,1.2356124495233909,-0.19939004473902378,0.019417457749564656,0.6076006855201705,Industrials,2024-06-18,,,,,0.047619004368509764,-0.009428660503054142,0.014285701310552928,0.019047601747403907,0.026857059426855335,0.023809502184254882
ABAT,,1.0399999618530273,1.149999976158142,1.0099999904632568,1.0499999523162842,484100.0,1.0,696200.0,23.617323846063943,0.08750979400465632,0.08750979400465632,362555.0,1.920260374288039,-0.18636191038812755,0.04999995231628418,0.6034291129054453,Industrials,2024-06-20,,,,,0.009523800873701953,0.009523800873701953,0.009523800873701953,0.014285701310552928,0.004761900436850977,0.0
ABAT,,1.0299999713897705,1.090000033378601,1.0299999713897705,1.0499999523162842,501900.0,1.0399999618530273,484100.0,28.687696505877526,0.09197337844419101,0.08843594405553322,373095.0,1.2975247591096102,-0.17290275081705087,0.009615375798129148,0.57373073041356,Industrials,2024-06-21,,,,,0.019047601747403907,0.004761900436850977,-0.008952390986505734,-0.004761900436850977,-0.004761900436850977,0.0
ABAT,,1.0199999809265137,1.0549999475479126,1.0199999809265137,1.0399999618530273,436400.0,1.0299999713897705,501900.0,28.183996132952387,0.08968957012595098,0.08707725496820508,385655.0,1.301422255642997,-0.16733389429782874,0.009708728874782328,0.5703336841248309,Industrials,2024-06-24,,,,,0.019230751596258297,0.019230751596258297,0.004807687899064574,0.009615375798129148,0.009615375798129148,0.014423063697193721
ABAT,,1.0499999523162842,1.1100000143051147,1.0499999523162842,1.0499999523162842,1038000.0,1.0199999809265137,436400.0,27.660963741722664,0.08578316987562584,0.0841011485095372,392530.0,1.1117621583063715,-0.14529917764463174,0.029411737206622428,0.5770351660358517,Industrials,2024-06-25,,,,,0.0,-0.00571432593728592,-0.004761900436850977,-0.02847626225045805,-0.019047715280065776,-0.01876195357013673
ABAT,,1.1150000095367432,1.159999966621399,1.0700000524520874,1.0800000429153442,1062100.0,1.0499999523162842,1038000.0,31.75278706407032,0.08608437441155264,0.08198512221038849,434790.0,2.387359414889947,-0.10964546690286481,0.02857151615376773,0.560979600153986,Industrials,2024-06-26,,,,,-0.03240737521354191,-0.06018512539657783,-0.03240737521354191,-0.027685142229370366,-0.027499926322039247,-0.03148140605585374
ABAT,,1.1799999475479126,1.1799999475479126,1.090000033378601,1.1399999856948853,782400.0,1.1150000095367432,1062100.0,39.710097771490496,0.08779263440394994,0.07873778802963935,467855.0,2.2701478022036743,-0.05295950593846965,0.02242150308907083,0.5292082941558194,Industrials,2024-06-27,,,,,-0.03508768627628134,0.0,0.026315764707211,0.03508768627628134,0.030701725491746167,0.030701725491746167
ABAT,,1.25,1.2999999523162842,1.190000057220459,1.2699999809265137,1129400.0,1.1799999475479126,782400.0,46.43583123249519,0.08795029724433291,0.0745341535201736,496800.0,1.5748792270531402,0.05679217415283566,0.07627121811795395,0.6494524964427703,Industrials,2024-06-28,,,,,0.0157480167140813,0.003937004178520325,0.05905506267780488,0.0629920668563252,0.023622025071121953,0.00787400835704065
ABAT,,1.0099999904632568,1.059999942779541,1.0,1.059999942779541,1101200.0,1.034999966621399,772700.0,37.4082661853109,0.09696294402371587,0.09368400690894393,594960.0,1.2987427726233696,-0.06484343934003378,0.024154567115350484,0.5455912166316507,Industrials,2024-07-05,,,,,0.0471697688824151,0.05660372265889812,0.02830186132944906,0.05537732891104333,0.05556603947582098,0.051886745770656606
ABAT,,1.190000057220459,1.190000057220459,1.0099999904632568,1.0199999809265137,872200.0,1.0099999904632568,1101200.0,35.9986393387618,0.09432272964913195,0.09338884211857164,628180.0,1.753000732274189,-0.0839694672833311,0.009900980750178165,0.5488433086046972,Industrials,2024-07-08,,,,,-0.16666674458123645,-0.06372554748620328,-0.09735296936321201,-0.07205886134089416,-0.08823532849172197,-0.10784315329613692
ABAT,,1.100000023841858,1.149999976158142,1.0549999475479126,1.1100000143051147,719900.0,1.0800000429153442,762200.0,43.77406630183534,0.10181015072701496,0.09426865433466965,681045.0,1.1191624635670183,0.010468843791856752,0.027777750183035924,0.5399996411978383,Industrials,2024-07-11,,,,,0.009009000301245093,0.0,0.004504500150622546,0.040540501355602915,0.03603600120498037,0.022522500753112733
ABAT,,1.0,1.0199999809265137,0.9800000190734863,1.0,137000.0,0.9750000238418579,225400.0,40.20249157681206,0.08383265532927366,0.08598220849158775,424070.0,0.5315160232980404,-0.0353077392948159,0.025641000560833845,0.5390072818094154,Industrials,2024-08-08,,,,,0.0,-0.004999995231628418,0.00989997386932373,0.009999990463256836,0.004999995231628418,0.004999995231628418
ABAT,,1.0399999618530273,1.0399999618530273,0.8500000238418579,1.0299999713897705,195300.0,1.0099999904632568,122400.0,44.77364078957016,0.07669754043734167,0.07593815956588554,375410.0,0.32604352574518525,0.003800770536851905,0.01980196150035633,0.6147148922905493,Industrials,2024-08-12,,,,,-0.009708728874782328,0.019417457749564656,0.019417457749564656,0.009708728874782328,0.003300940040503383,0.0030096295646453476
ABAT,,1.1100000143051147,1.1200000047683716,1.0399999618530273,1.059999942779541,551600.0,1.0399999618530273,195300.0,48.59590781546114,0.08479056883547223,0.08152939610151141,363900.0,0.5366859027205276,0.035560712893331736,0.019230751596258297,0.5303491674609526,Industrials,2024-08-13,,,,,-0.047169881344015084,-0.014151043126324517,-0.023584996902807537,-0.03301895067929056,-0.047169881344015084,-0.037735927567532065
ABAT,,1.0499999523162842,1.090000033378601,1.0399999618530273,1.0800000429153442,176600.0,1.0499999523162842,183200.0,49.44906892812812,0.08413064944851581,0.08012443168490137,354275.0,0.5171124126737704,0.0545845585492204,0.02857151615376773,0.5239720301244785,Industrials,2024-08-15,,,,,0.027777860562003345,0.018518610500991368,0.009259250061011975,0.013888875091517962,0.027777860562003345,0.023148235531497356
ABAT,,1.0700000524520874,1.0700000524520874,1.0399999618530273,1.0499999523162842,167300.0,1.0399999618530273,101100.0,48.1473902265463,0.06805823372228247,0.06544061174869586,264905.0,0.3816462505426474,0.01635849812021095,0.009615375798129148,0.564531518960364,Industrials,2024-08-23,,,,,-0.019047715280065776,-0.009523800873701953,0.0,-0.0005715234198580887,-0.019047715280065776,-0.0142858148432148
ABAT,,1.100000023841858,1.1299999952316284,1.0800000429153442,1.090000033378601,369400.0,1.0800000429153442,319400.0,53.32071725840254,0.0649583854321283,0.0601466507878834,265805.0,1.20163277590715,0.046467008063677095,0.009259250061011975,0.5063624801301222,Industrials,2024-08-27,,,,,-0.00917430289635912,-0.01834860579271824,-0.03669721158543648,-0.02128432584906814,-0.018440364132966257,-0.006238473473691878
ABAT,,1.090000033378601,1.149999976158142,1.0299999713897705,1.1200000047683716,316100.0,1.100000023841858,369400.0,55.82804720764877,0.06388992592385372,0.058081749580978996,270775.0,1.364232296186871,0.07218074871816271,0.018181800448205245,0.5483972554074787,Industrials,2024-08-28,,,,,0.026785688626827134,-8.930052991722085e-05,0.004464281437804522,0.013392844313413567,0.008928562875609045,0.009821461737916036
ABAT,,1.1050000190734863,1.1299999952316284,1.0800000429153442,1.1100000143051147,248400.0,1.090000033378601,169000.0,54.25872687731658,0.06661937181402085,0.06111868786602252,257625.0,0.655992236778263,0.05473205574103579,0.01834860579271824,0.5407077752105248,Industrials,2024-08-30,,,,,0.004504500150622546,0.009009000301245093,0.00990994328967159,0.0,0.009009000301245093,-0.009009000301245093
