Date,Ticker,Sector,Entry,High,Low,Close,ATR,Gap_Pct,Prob
2024-03-25,ABAT,Industrials,1.9199999570846558,1.9199999570846558,1.7000000476837158,1.7200000286102295,0.21704321869587478,0.0105263058828844,0.5678418646138996
2024-03-26,ABAT,Industrials,1.7699999809265137,1.7799999713897705,1.7000000476837158,1.7050000429153442,0.21725441088909375,0.029069739235228063,0.5179681613490634
2024-03-27,ABAT,Industrials,1.7400000095367432,1.7400000095367432,1.590000033378601,1.600000023841858,0.2074505189474481,0.02052783914395287,0.5408448325816216
2024-04-01,ABAT,Industrials,1.8250000476837158,1.850000023841858,1.7200000286102295,1.75,0.2059649873759642,0.04285717010498047,0.5075597199173169
2024-04-03,ABAT,Industrials,1.7200000286102295,2.1050000190734863,1.7200000286102295,1.75,0.2001432833616242,0.0487805143982653,0.6053022227325763
2024-04-04,ABAT,Industrials,1.7999999523162842,1.7999999523162842,1.6399999856948853,1.7200000286102295,0.2190616226485511,0.02857140132359096,0.7203071873150245
2024-04-05,ABAT,Industrials,1.7999999523162842,1.7999999523162842,1.7200000286102295,1.7599999904632568,0.21484293293232595,0.0465115827763649,0.6389668729552562
2024-04-11,ABAT,Industrials,1.8300000429153442,1.8300000429153442,1.7200000286102295,1.7699999809265137,0.191628723285227,0.005494500096186174,0.5985952488379638
2024-04-15,ABAT,Industrials,1.7599999904632568,1.7599999904632568,1.5499999523162842,1.6100000143051147,0.17824108853599296,0.029239737544372344,0.5602562482834972
2024-04-16,ABAT,Industrials,1.6200000047683716,1.6200000047683716,1.4900000095367432,1.5,0.18050958493677724,0.00621117414559334,0.5807792387067082
2024-04-17,ABAT,Industrials,1.5099999904632568,1.5800000429153442,1.3899999856948853,1.4299999475479126,0.1769017571006952,0.006666660308837891,0.6563915847210384
2024-04-18,ABAT,Industrials,1.440000057220459,1.4500000476837158,1.2100000381469727,1.3600000143051147,0.1778373499663926,0.006993083943600166,0.7353040986201508
2024-04-19,ABAT,Industrials,1.3799999952316284,1.3799999952316284,1.3300000429153442,1.340000033378601,0.18227753993570336,0.014705868173635691,0.6055412898104686
2024-04-23,ABAT,Industrials,1.350000023841858,1.3600000143051147,1.2400000095367432,1.2799999713897705,0.16762706103587538,0.007462679264300777,0.5792031246186854
2024-04-24,ABAT,Industrials,1.2899999618530273,1.3799999952316284,1.2879999876022339,1.3700000047683716,0.16422512844533937,0.007812492724042223,0.5649045994294067
2024-04-26,ABAT,Industrials,1.399999976158142,1.399999976158142,1.2899999618530273,1.340000033378601,0.1510920738936168,0.01449273985189887,0.5097501366913827
2024-05-01,ABAT,Industrials,1.309999942779541,1.3300000429153442,1.2799999713897705,1.309999942779541,0.1360638892347318,0.007692300638503318,0.5665997669995072
2024-05-15,ABAT,Industrials,1.3300000429153442,1.3700000047683716,1.2999999523162842,1.309999942779541,0.09334883821640023,0.015267252678933151,0.5967259474341405
2024-05-16,ABAT,Industrials,1.3700000047683716,1.3700000047683716,1.2799999713897705,1.3300000429153442,0.09168106780466362,0.04580157603787616,0.6278490934921048
2024-05-21,ABAT,Industrials,1.4600000381469727,1.4600000381469727,1.399999976158142,1.4199999570846558,0.1056826846601287,0.02816907202197346,0.5240659941462201
2024-05-22,ABAT,Industrials,1.4500000476837158,1.4700000286102295,1.4299999475479126,1.4600000381469727,0.10241964018360741,0.021126825004031707,0.5767216316400869
2024-05-28,ABAT,Industrials,1.4500000476837158,1.4600000381469727,1.3700000047683716,1.3899999856948853,0.09186807174741368,0.006944437545758981,0.526858826002816
2024-05-29,ABAT,Industrials,1.399999976158142,1.399999976158142,1.350000023841858,1.3600000143051147,0.09173464043535563,0.007194237817389377,0.7786459469771109
2024-05-31,ABAT,Industrials,1.3799999952316284,1.3899999856948853,1.3600000143051147,1.3799999952316284,0.08598547421487131,0.02222220063700145,0.5241968397182096
2024-06-03,ABAT,Industrials,1.399999976158142,1.4299999475479126,1.3799999952316284,1.399999976158142,0.08270079476045387,0.01449273985189887,0.5389122577155636
2024-06-12,ABAT,Industrials,1.2699999809265137,1.2790000438690186,1.190000057220459,1.2100000381469727,0.08531422919753075,0.040983566511258146,0.7438439579309849
2024-06-13,ABAT,Industrials,1.25,1.25,1.1699999570846558,1.1799999475479126,0.08557749758688996,0.03305781867105094,0.5373557565876849
2024-06-17,ABAT,Industrials,1.0700000524520874,1.090000033378601,1.0199999809265137,1.0299999713897705,0.08980916998111156,0.009434066238083006,0.733341632476105
2024-06-18,ABAT,Industrials,1.0499999523162842,1.0759999752044678,1.0,1.0,0.0883942330147527,0.019417457749564656,0.7660878409904989
2024-06-20,ABAT,Industrials,1.0499999523162842,1.149999976158142,1.0099999904632568,1.0399999618530273,0.08750892888544663,0.04999995231628418,0.7070416360942163
2024-06-21,ABAT,Industrials,1.0499999523162842,1.090000033378601,1.0299999713897705,1.0299999713897705,0.09197257511921059,0.009615375798129148,0.6907699172904752
2024-06-25,ABAT,Industrials,1.0499999523162842,1.1100000143051147,1.0499999523162842,1.0499999523162842,0.08578247721276007,0.029411737206622428,0.5332887878694097
2024-06-26,ABAT,Industrials,1.0800000429153442,1.159999966621399,1.0700000524520874,1.1150000095367432,0.08608373122460586,0.02857151615376773,0.6418750756791962
2024-06-28,ABAT,Industrials,1.2699999809265137,1.2999999523162842,1.190000057220459,1.25,0.08794974265966962,0.07627121811795395,0.8425368963508776
2024-07-05,ABAT,Industrials,1.059999942779541,1.059999942779541,1.0,1.0099999904632568,0.09696253170872815,0.024154567115350484,0.5642852175974854
2024-07-11,ABAT,Industrials,1.1100000143051147,1.149999976158142,1.0549999475479126,1.100000023841858,0.10180984418473142,0.027777750183035924,0.5364219645796219
2024-07-25,ABAT,Industrials,0.9800000190734863,1.0299999713897705,0.949999988079071,1.0299999713897705,0.07838196898714814,0.005128200112166768,0.596522706154916
2024-08-12,ABAT,Industrials,1.0299999713897705,1.0399999618530273,0.8500000238418579,1.0399999618530273,0.0766974803991844,0.01980196150035633,0.5019639538158662
2024-08-27,ABAT,Industrials,1.090000033378601,1.1299999952316284,1.0800000429153442,1.100000023841858,0.06495835886186628,0.009259250061011975,0.712774809131681
2024-08-28,ABAT,Industrials,1.1200000047683716,1.149999976158142,1.0299999713897705,1.090000033378601,0.06388990125146755,0.018181800448205245,0.5192475045143797
2024-08-30,ABAT,Industrials,1.1100000143051147,1.1299999952316284,1.0800000429153442,1.1050000190734863,0.06661935054038176,0.01834860579271824,0.6134422258921746
2024-09-10,ABAT,Industrials,1.0299999713897705,1.059999942779541,1.0099999904632568,1.0399999618530273,0.060265773148308645,0.009803912402207475,0.6646316114125556
2024-09-18,ABAT,Industrials,1.0099999904632568,1.0299999713897705,0.9900000095367432,0.9900000095367432,0.05560272898978239,0.009999990463256836,0.5388969454433871
2024-09-19,ABAT,Industrials,1.0,1.0149999856948853,0.9900000095367432,1.0099999904632568,0.05448824562287132,0.010101000370632515,0.7272362163464904
2024-09-20,ABAT,Industrials,1.059999942779541,1.2100000381469727,0.9900000095367432,1.0399999618530273,0.05238194066110495,0.049504903750890825,0.660708930912862
2024-09-25,ABAT,Industrials,0.875,0.8799999952316284,0.800000011920929,0.8100000023841858,0.07166294017478167,0.005747120924395414,0.6646696366160852
2024-10-07,ABAT,Industrials,1.0399999618530273,1.1100000143051147,1.0,1.059999942779541,0.08967427832570737,0.009708728874782328,0.5585645744232554
2024-10-10,ABAT,Industrials,1.0,1.0199999809265137,0.9900000095367432,1.0,0.08821588497121421,0.010101000370632515,0.5574082133282559
2024-10-14,ABAT,Industrials,1.0199999809265137,1.0199999809265137,0.9900000095367432,1.0,0.08233920095467243,0.009900980750178165,0.5227165892552893
2024-10-17,ABAT,Industrials,1.0499999523162842,1.0499999523162842,1.0,1.0299999713897705,0.07542609316148904,0.009615375798129148,0.5714528415740837
2024-10-18,ABAT,Industrials,1.0499999523162842,1.0499999523162842,0.9900000095367432,0.9980000257492065,0.07360994024397441,0.019417457749564656,0.5577443589990836
2024-10-22,ABAT,Industrials,1.0199999809265137,1.0299999713897705,0.9869999885559082,1.0099999904632568,0.07030652358830658,0.009900980750178165,0.7261616949288126
2024-10-24,ABAT,Industrials,1.0099999904632568,1.0199999809265137,0.9900000095367432,1.0099999904632568,0.06561633603428985,0.012024012429300113,0.5827126452179364
2024-10-30,ABAT,Industrials,1.0099999904632568,1.0099999904632568,1.0,1.0,0.056060806306415654,0.009999990463256836,0.5779769395327653
2024-10-31,ABAT,Industrials,1.0099999904632568,1.0099999904632568,0.9599999785423279,0.996999979019165,0.05277074803190431,0.009999990463256836,0.8029013418347781
2024-11-01,ABAT,Industrials,1.0099999904632568,1.0099999904632568,0.9900000095367432,0.9929999709129333,0.05257283830969179,0.013039129104978548,0.5854676334381242
2024-11-11,ABAT,Industrials,1.0,1.0099999904632568,0.9399999976158142,0.9539999961853027,0.04322205787268589,0.006036199447211903,0.5031395379023849
2024-11-14,ABAT,Industrials,0.9900000095367432,1.0,0.949999988079071,0.9620000123977661,0.04566722642500724,0.006097542877332978,0.5638571592122066
2024-11-18,ABAT,Industrials,0.8600000143051147,0.9200000166893005,0.800000011920929,0.800000011920929,0.055692663239337956,0.011764694332664312,0.5844870174809504
2024-11-19,ABAT,Industrials,0.8199999928474426,0.8500000238418579,0.7699999809265137,0.800000011920929,0.060286044777126076,0.024999975785613422,0.5814049223000138
2024-12-03,ABAT,Industrials,0.8920000195503235,0.9490000009536743,0.8299999833106995,0.925000011920929,0.07473558052548,0.05812577117486836,0.5720124463358872
2024-12-17,ABAT,Industrials,0.8830000162124634,0.9179999828338623,0.8299999833106995,0.8600000143051147,0.08323590198273101,0.03033841667527932,0.8267827136036257
2024-12-18,ABAT,Industrials,1.1699999570846558,1.2400000095367432,0.8799999952316284,0.8799999952316284,0.08357619466419043,0.3604650437477293,0.9023155943498081
2024-12-27,ABAT,Industrials,3.630000114440918,4.110000133514404,2.9100000858306885,3.359999895095825,0.3143522632887561,0.15605095323769003,0.7539459222251172
2025-01-02,ABAT,Industrials,2.509999990463257,2.6700000762939453,2.0199999809265137,2.130000114440918,0.411360016877069,0.020325183553227627,0.7354464102915923
2025-01-14,ABAT,Industrials,1.899999976158142,1.9900000095367432,1.7200000286102295,1.8200000524520874,0.45160856043649605,0.027027000903735277,0.609559563430598
2025-01-17,ABAT,Industrials,2.0799999237060547,2.0850000381469727,1.9199999570846558,2.0,0.41631414169700987,0.029702942250534495,0.5741069277686168
2025-02-07,ABAT,Industrials,1.3600000143051147,1.4199999570846558,1.2699999809265137,1.309999942779541,0.26694863873458324,0.007407400212333817,0.6523116931517351
2025-02-10,ABAT,Industrials,1.3200000524520874,1.340000033378601,1.2599999904632568,1.2799999713897705,0.25859516283626605,0.007633671839197399,0.536004285772704
2025-02-14,ABAT,Industrials,1.3300000429153442,1.3890000581741333,1.2699999809265137,1.3799999952316284,0.22432832082206522,0.023076993614966818,0.5436584502164102
2025-02-24,ABAT,Industrials,1.0,1.0800000429153442,0.9700000286102295,1.0199999809265137,0.1991717490624499,0.010101000370632515,0.5712459866644141
2025-02-25,ABAT,Industrials,1.0399999618530273,1.0399999618530273,0.9599999785423279,0.9919999837875366,0.19280233943692596,0.01960782480441495,0.689155261999508
2025-02-27,ABAT,Industrials,1.0399999618530273,1.0399999618530273,0.968999981880188,0.9929999709129333,0.1749775246979411,0.029702942250534495,0.9101516463103175
2025-03-10,ABAT,Industrials,1.0299999713897705,1.0299999713897705,0.9300000071525574,0.9380000233650208,0.14292373122674315,0.01980196150035633,0.7760687619649733
2025-03-12,ABAT,Industrials,1.0199999809265137,1.0499999523162842,0.9810000061988831,0.996999979019165,0.13715362288622693,0.019999980926513672,0.7667195047299405
2025-03-25,ABAT,Industrials,1.0299999713897705,1.100000023841858,1.0199999809265137,1.059999942779541,0.11359986945911776,0.01980196150035633,0.5221167047736062
2025-04-08,ABAT,Industrials,1.0,1.0299999713897705,0.9100000262260437,0.9240000247955322,0.10508379396765999,0.015228411651818353,0.9574647180478013
2025-04-14,ABAT,Industrials,1.0299999713897705,1.100000023841858,1.0199999809265137,1.0199999809265137,0.09597225309685069,0.042510118160178315,0.6819594795295558
2025-04-17,ABAT,Industrials,1.100000023841858,1.1699999570846558,1.0449999570846558,1.1699999570846558,0.09700403008027725,0.0280373550646287,0.7745573431460594
2025-04-21,ABAT,Industrials,1.190000057220459,1.2000000476837158,1.059999942779541,1.1299999952316284,0.0990037422174003,0.01709410330718167,0.6826265727621423
2025-04-22,ABAT,Industrials,1.149999976158142,1.190000057220459,1.0700000524520874,1.0700000524520874,0.10193205383788419,0.017699098239742965,0.5034196913233764
2025-04-23,ABAT,Industrials,1.1200000047683716,1.1699999570846558,1.100000023841858,1.1100000143051147,0.10322262176149044,0.0467289251077145,0.7095392706440998
2025-05-12,ABAT,Industrials,1.409999966621399,1.4900000095367432,1.3200000524520874,1.340000033378601,0.14567090575076866,0.007142850452539758,0.8260910915167774
2025-05-20,ABAT,Industrials,1.440000057220459,1.4450000524520874,1.371000051498413,1.3899999856948853,0.16385368971896436,0.035971274849026576,0.7248522374348474
2025-05-29,ABAT,Industrials,1.3899999856948853,1.3899999856948853,1.3300000429153442,1.340000033378601,0.13584650308830612,0.022058802260453536,0.8576950811219121
2025-06-03,ABAT,Industrials,1.399999976158142,1.5390000343322754,1.3899999856948853,1.4800000190734863,0.12465552870478129,0.01449273985189887,0.5014008528804698
2025-06-05,ABAT,Industrials,1.5399999618530273,1.5499999523162842,1.4500000476837158,1.4500000476837158,0.12302950982048785,0.026666641235351562,0.5281727130153577
2025-06-09,ABAT,Industrials,1.4800000190734863,1.4800000190734863,1.4199999570846558,1.4500000476837158,0.11771421762354624,0.013698616715036242,0.5221498915803984
2025-06-20,ABAT,Industrials,1.3600000143051147,1.3600000143051147,1.2599999904632568,1.2699999809265137,0.09264657279064735,0.014925358528601555,0.6460524395055866
2025-06-25,ABAT,Industrials,1.2599999904632568,1.2899999618530273,1.2400000095367432,1.2799999713897705,0.09329610504145708,0.007999992370605469,0.5143652917893026
2025-06-30,ABAT,Industrials,1.5490000247955322,1.7100000381469727,1.4800000190734863,1.6200000047683716,0.1131601799987051,0.06095889337202899,0.5209867686993525
2025-07-07,ABAT,Industrials,1.8799999952316284,1.9700000286102295,1.7799999713897705,1.8799999952316284,0.15224744260234727,0.027322377674172095,0.7501197042480419
2025-07-08,ABAT,Industrials,1.8899999856948853,2.0399999618530273,1.8799999952316284,1.9700000286102295,0.15494405793221241,0.0053191438769257925,0.5938517881161101
2025-07-09,ABAT,Industrials,2.0,2.009999990463257,1.7699999809265137,1.7999999523162842,0.1553051942671543,0.015228411651818353,0.6130829057741567
2025-07-18,ABAT,Industrials,2.4800000190734863,2.4800000190734863,2.2300000190734863,2.4000000953674316,0.19995836309861592,0.05084751242024469,0.7009321941887311
2025-07-21,ABAT,Industrials,2.690000057220459,3.299999952316284,2.5,2.559999942779541,0.20353276573442908,0.12083331263727694,0.6121288380677347
2025-07-25,ABAT,Industrials,3.744999885559082,3.890000104904175,2.890000104904175,3.1549999713897705,0.2822292729365273,0.11127596817048188,0.716573791516377
2025-08-04,ABAT,Industrials,2.380000114440918,2.6500000953674316,2.25,2.2899999618530273,0.3395200062410443,0.08181821038900267,0.6126387587609747
2025-08-07,ABAT,Industrials,2.190000057220459,2.319999933242798,2.049999952316284,2.0799999237060547,0.3223598404115101,0.013888875091517962,0.5571104404499104
2025-08-11,ABAT,Industrials,2.2799999713897705,2.430000066757202,2.1700000762939453,2.25,0.31736128963386967,0.06046505593299618,0.7057961412277185
2025-08-13,ABAT,Industrials,2.4000000953674316,2.490000009536743,2.309999942779541,2.4700000286102295,0.3072145651652474,0.03004299311307958,0.5348402675168952
2025-09-05,ABAT,Industrials,2.5399999618530273,2.7699999809265137,2.3399999141693115,2.4000000953674316,0.2434116275862631,0.011952179881974254,0.5990412931146566
2025-09-08,ABAT,Industrials,2.450000047683716,2.49399995803833,2.369999885559082,2.380000114440918,0.25673937324133017,0.020833312637276943,0.5142014112648061
2025-09-26,ABAT,Industrials,4.460000038146973,4.639999866485596,4.150000095367432,4.380000114440918,0.37515871303984366,0.02764974224425488,0.6206236439925341
2025-09-30,ABAT,Industrials,5.25,5.269999980926514,4.599999904632568,4.860000133514404,0.41240723976638827,0.01744189055219223,0.74977635602661
2025-10-02,ABAT,Industrials,5.25,5.429999828338623,4.849999904632568,5.010000228881836,0.4543205155151347,0.011560682489023788,0.5946315707501021
2025-10-10,ABAT,Industrials,6.400000095367432,7.340000152587891,6.389999866485596,6.75,0.5080237832596806,0.025641078544558448,0.6297033581923642
2025-10-15,ABAT,Industrials,11.414999961853027,11.489999771118164,8.109999656677246,8.949999809265137,0.8998573110617981,0.007502209948750737,0.717891731294094
2025-10-20,ABAT,Industrials,6.014999866485596,6.869999885559082,5.570000171661377,6.71999979019165,1.2277793196927174,0.24020618242492248,0.6565220558873063
2025-11-10,ABAT,Industrials,4.645999908447266,4.690000057220459,4.130000114440918,4.28000020980835,0.8395046775313267,0.04875848498388064,0.6521900418739248
2025-11-12,ABAT,Industrials,4.119999885559082,4.429999828338623,4.0920000076293945,4.349999904632568,0.7895729137452668,0.01477831123772482,0.5004164530593537
2025-11-19,ABAT,Industrials,3.799999952316284,4.21999979019165,3.759999990463257,4.019999980926514,0.6852723520939098,0.029810269211400515,0.6089400718411486
2025-11-20,ABAT,Industrials,4.150000095367432,4.25,3.440000057220459,3.509999990463257,0.6741814507280014,0.03233833707903552,0.8956688846095924
2025-11-21,ABAT,Industrials,3.5399999618530273,3.5799999237060547,3.2300000190734863,3.369999885559082,0.6838827715888257,0.008547000419168392,0.7829101883321519
2025-11-26,ABAT,Industrials,3.619999885559082,3.7100000381469727,3.4700000286102295,3.5799999237060547,0.59462114056069,0.01685391678200277,0.5015932315640279
2025-12-15,ABAT,Industrials,4.139999866485596,4.460000038146973,3.9100000858306885,3.930000066757202,0.4559504169717347,0.012224868467564348,0.6804704919004188
2025-12-18,ABAT,Industrials,3.75,3.9700000286102295,3.7049999237060547,3.7699999809265137,0.46577516849643585,0.030219750529023957,0.5122923682197296
2025-12-26,ABAT,Industrials,4.03000020980835,4.03000020980835,3.765000104904175,3.819999933242798,0.42255981160984146,0.01511339565887214,0.5231507330664981
2025-12-30,ABAT,Industrials,3.5299999713897705,3.559999942779541,3.3399999141693115,3.359999895095825,0.4083551424675747,0.008571420397077287,0.5811890276519798
2026-01-02,ABAT,Industrials,3.4200000762939453,3.7100000381469727,3.3299999237060547,3.700000047683716,0.37976539458890574,0.023952144964210442,0.5277882379849361
2026-01-05,ABAT,Industrials,3.869999885559082,4.699999809265137,3.8399999141693115,4.659999847412109,0.3797821602926209,0.045945901536349976,0.5885572128618648
2026-01-14,ABAT,Industrials,5.25,5.329999923706055,4.599999904632568,5.309999942779541,0.47622551502219646,0.07142855057563488,0.7368707341547857
2024-01-18,ABNB,Consumer Cyclical,137.0,139.53500366210938,135.22500610351562,137.0399932861328,3.584123623838097,0.014965212152905777,0.5898915726841181
2024-01-24,ABNB,Consumer Cyclical,143.80999755859375,144.10000610351562,139.5800018310547,141.19000244140625,3.6862110371938592,0.010611345568887426,0.7748899217892621
2024-01-25,ABNB,Consumer Cyclical,143.1999969482422,143.2899932861328,140.3679962158203,142.11000061035156,3.7457676968557934,0.014236096551312716,0.5810038444846226
2024-02-22,ABNB,Consumer Cyclical,151.02000427246094,155.6999969482422,150.26499938964844,155.25999450683594,5.327705392624292,0.011927088674480167,0.5567566262492344
2024-03-07,ABNB,Consumer Cyclical,165.0,165.38499450683594,162.24000549316406,163.5399932861328,4.970796436509509,0.006895740016373378,0.5148795942898681
2024-03-14,ABNB,Consumer Cyclical,165.74000549316406,166.72000122070312,162.72000122070312,166.44000244140625,4.85414495592342,0.005948112521255662,0.52320250927348
2024-03-21,ABNB,Consumer Cyclical,165.80999755859375,170.10000610351562,165.0,168.17999267578125,4.5520604947775825,0.006678348612039444,0.7129846950331296
2024-04-04,ABNB,Consumer Cyclical,161.22000122070312,163.64999389648438,158.52000427246094,158.83999633789062,4.004679800551822,0.011798700426889868,0.5693433949786952
2024-04-09,ABNB,Consumer Cyclical,161.5500030517578,163.2050018310547,159.91000366210938,162.66000366210938,3.956149347675058,0.007986514913426106,0.5144003246802965
2024-04-15,ABNB,Consumer Cyclical,161.80999755859375,162.89999389648438,154.41000366210938,155.60000610351562,4.337703212079376,0.015310300032399915,0.5237595239558912
2024-04-17,ABNB,Consumer Cyclical,158.4499969482422,159.6999969482422,156.41000366210938,158.3699951171875,4.563274017057999,0.011425975005040485,0.5416593634346644
2024-04-18,ABNB,Consumer Cyclical,159.60000610351562,162.94000244140625,159.2100067138672,160.10000610351562,4.472325393420486,0.00776669207710694,0.7176094830242884
2024-05-03,ABNB,Consumer Cyclical,161.80999755859375,165.5,159.14999389648438,159.7100067138672,4.448422538684307,0.021979382854124995,0.5501063010287333
2024-05-15,ABNB,Consumer Cyclical,147.57000732421875,147.69000244140625,144.75,145.8000030517578,4.628094566264732,0.005930541200239522,0.6079780413699898
2024-05-28,ABNB,Consumer Cyclical,146.0,147.8699951171875,145.11000061035156,147.00999450683594,3.7199535082385236,0.010590425461127637,0.5561015241714332
2024-06-12,ABNB,Consumer Cyclical,149.99000549316406,150.2899932861328,148.62100219726562,149.32000732421875,3.19863269091315,0.015160781679621404,0.6484535498515361
2024-07-09,ABNB,Consumer Cyclical,152.9199981689453,155.66000366210938,151.96499633789062,152.4499969482422,2.91781172111463,0.006317395450539424,0.6888923421770793
2024-07-16,ABNB,Consumer Cyclical,148.47000122070312,151.63999938964844,147.8800048828125,151.25999450683594,3.271764302329392,0.008490694128755489,0.5041356835741643
2024-07-26,ABNB,Consumer Cyclical,141.89999389648438,141.91000366210938,139.02999877929688,140.10000610351562,3.754824981020257,0.01335424647210648,0.6342770435782359
2024-07-29,ABNB,Consumer Cyclical,141.24000549316406,142.42999267578125,140.0,140.2899932861328,3.692337831148275,0.00813704025684429,0.6413156748575926
2024-08-14,ABNB,Consumer Cyclical,117.72000122070312,118.73999786376953,116.18000030517578,116.23999786376953,4.969228767705162,0.007014539641752615,0.6031002674314162
2024-09-10,ABNB,Consumer Cyclical,117.01000213623047,117.40599822998047,112.86000061035156,115.12000274658203,3.2841883005740264,0.0055861251501323995,0.6588695995912918
2024-09-19,ABNB,Consumer Cyclical,127.93000030517578,131.35000610351562,127.44000244140625,128.75,3.4532746469964426,0.04500900358311073,0.5655507184444387
2024-09-26,ABNB,Consumer Cyclical,132.70599365234375,133.33999633789062,129.14599609375,129.25,3.499381609475716,0.015270345313698204,0.7160081452515189
2024-10-24,ABNB,Consumer Cyclical,133.5500030517578,133.75,131.66000366210938,132.75,3.0889059830708976,0.012356010502099992,0.5148841925724356
2024-10-31,ABNB,Consumer Cyclical,137.6999969482422,138.05999755859375,134.25999450683594,134.7899932861328,2.929530374421739,0.0087911864340087,0.5615176112991047
2024-11-06,ABNB,Consumer Cyclical,141.97999572753906,142.9499969482422,139.41000366210938,140.91000366210938,3.0097151749834694,0.030184212612425893,0.5659961159752148
2024-12-19,ABNB,Consumer Cyclical,129.1300048828125,131.0800018310547,127.91000366210938,129.35000610351562,3.921857160698735,0.012466708137615995,0.6728028546152576
2025-01-06,ABNB,Consumer Cyclical,137.0,138.10000610351562,134.5800018310547,135.1999969482422,3.730381120969863,0.009505513391158044,0.501270382312615
2025-02-24,ABNB,Consumer Cyclical,147.0,147.07000732421875,143.8800048828125,144.82000732421875,5.572106168792189,0.006366759972271563,0.6159948088590982
2025-02-26,ABNB,Consumer Cyclical,143.16000366210938,145.1300048828125,142.22000122070312,144.02999877929688,5.3561026070556705,0.011374076832501835,0.5926386384177761
2025-03-03,ABNB,Consumer Cyclical,140.33999633789062,144.75,139.9010009765625,140.97999572753906,5.1328640895089075,0.01058544878224157,0.6182865556237442
2025-03-12,ABNB,Consumer Cyclical,127.0,127.4800033569336,123.53099822998047,126.55000305175781,5.49260236890772,0.012436204785012133,0.7540086223860938
2025-04-08,ABNB,Consumer Cyclical,110.73999786376953,112.97000122070312,104.1500015258789,105.69000244140625,5.854238756889668,0.04176852948771668,0.8524005504992855
2025-04-14,ABNB,Consumer Cyclical,117.30000305175781,118.29000091552734,112.55000305175781,113.22000122070312,6.9807146997661595,0.024096404000083393,0.6174169848588351
2025-04-15,ABNB,Consumer Cyclical,114.2249984741211,115.70999908447266,113.5199966430664,114.63999938964844,6.892092068623543,0.008876499227896118,0.5007993150248073
2025-04-17,ABNB,Consumer Cyclical,113.75,114.0,111.86000061035156,112.69999694824219,6.435681568205995,0.00985440888109212,0.7341572630477137
2025-04-23,ABNB,Consumer Cyclical,119.69999694824219,122.31999969482422,116.72000122070312,118.27999877929688,5.823291870189055,0.041684737041847934,0.6846811947094804
2025-05-08,ABNB,Consumer Cyclical,124.625,127.62999725341797,123.62000274658203,126.38999938964844,5.004162936983922,0.012223824072808911,0.5067901032515234
2025-05-12,ABNB,Consumer Cyclical,133.16000366210938,134.85000610351562,132.13999938964844,134.2100067138672,4.894660557202097,0.04817382479909932,0.7531610169893955
2025-05-29,ABNB,Consumer Cyclical,130.0,130.0,126.95999908447266,128.36000061035156,4.06114250041362,0.010336534157001996,0.7891243520265733
2025-06-06,ABNB,Consumer Cyclical,139.17999267578125,143.8800048828125,138.9499969482422,140.63999938964844,3.881291934268957,0.013766475941982145,0.5088920686599854
2025-06-09,ABNB,Consumer Cyclical,141.47000122070312,141.5260009765625,138.33999633789062,139.00999450683594,4.074771910155438,0.005901605764055331,0.5266023685633371
2025-08-06,ABNB,Consumer Cyclical,130.6750030517578,131.2899932861328,128.3000030517578,130.5,3.257635292588896,0.005501664365598501,0.5692420936358743
